yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.25,-55.07,112.7,8.45,-5.8,16.42,0.4,0.95,-0.04
4.15,-55.13,112.97,8.5,-5.34,16.03,0.41,0.95,-0.05
4.28,-55.28,112.96,7.4,-5.75,16.53,0.4,0.94,-0.05
4.16,-55.36,113.09,7.89,-5.52,15.99,0.4,0.95,-0.04
4.06,-55.19,113.13,7.63,-4.5,15.69,0.4,0.94,-0.05
4.07,-55.18,113.04,7.06,-5.14,15.72,0.4,0.95,-0.05
4.16,-55.14,113.04,7.45,-4.95,15.99,0.41,0.94,-0.04
4.09,-55.05,113.06,7.51,-4.83,15.72,0.4,0.94,-0.05
4.23,-54.99,112.99,8.02,-5.43,15.62,0.4,0.94,-0.04
4.05,-55.08,113.13,7.48,-5.44,16.11,0.4,0.94,-0.04
4.19,-55.16,113.14,7.41,-5.28,15.98,0.4,0.94,-0.05
4.14,-55.21,113.11,8.05,-4.97,15.82,0.41,0.94,-0.05
4.1,-55.16,113.25,6.92,-5.37,16.38,0.4,0.94,-0.05
4.26,-55.22,113.12,7.44,-5.2,15.98,0.4,0.95,-0.05
4.14,-55.21,113.13,7.44,-5.37,16.29,0.4,0.95,-0.05
4.22,-55.25,113.13,6.92,-5.15,16.12,0.4,0.94,-0.04
4.18,-55.23,113.01,7.43,-5.37,16.07,0.4,0.94,-0.05
4.18,-55.29,113.01,7.28,-5.48,16.17,0.41,0.95,-0.05
4.19,-55.36,112.97,7.4,-5.63,15.94,0.4,0.94,-0.05
4.13,-55.44,113.0,7.98,-4.74,16.16,0.39,0.94,-0.05
