yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
3.99,-49.85,115.57,6.44,-6.11,16.45,0.32,0.92,0.15
4.26,-50.11,115.33,1.14,-42.35,8.65,0.31,0.92,0.15
2.24,-59.42,113.54,18.11,-111.65,37.7,0.33,0.88,0.29
9.76,-85.13,116.76,6.8,35.6,-49.02,0.15,1.03,0.05
-12.0,-72.34,116.83,-21.82,55.53,-11.5,-0.23,1.01,-0.1
-2.9,-56.26,109.68,18.87,54.04,47.2,0.25,0.88,0.07
12.2,-40.51,113.55,-15.88,-27.82,35.2,-0.01,0.87,0.02
9.12,-46.26,108.16,-8.71,-21.95,15.97,0.19,0.91,-0.07
4.14,-50.52,104.53,-4.73,-10.76,18.76,0.27,0.92,0.15
4.88,-52.07,101.63,-0.37,-35.17,19.27,0.34,0.8,0.26
4.99,-59.43,100.23,8.82,5.99,15.8,0.29,0.9,0.19
4.09,-56.26,101.16,10.69,-29.25,19.76,0.29,0.9,0.2
5.12,-62.02,102.5,8.03,11.28,16.05,0.32,0.93,0.19
4.17,-57.53,103.11,9.66,-3.56,16.37,0.33,0.9,0.16
4.26,-56.93,104.1,8.24,-4.52,15.92,0.34,0.91,0.17
4.12,-56.56,104.7,7.35,-3.6,15.88,0.33,0.92,0.16
4.11,-56.01,105.02,-27.31,24.93,12.24,0.35,0.91,0.17
3.17,-48.32,96.38,5.21,-9.04,15.94,0.38,1.03,0.5
4.13,-49.37,96.47,8.97,-3.17,15.5,0.28,0.92,0.2
4.02,-48.84,97.62,8.56,-8.58,15.15,0.28,0.91,0.2
