yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
3.92,-45.79,125.98,8.1,-5.11,14.98,0.25,0.97,0.03
3.76,-45.92,125.95,7.71,-4.92,15.08,0.25,0.97,0.03
0.07,-52.67,129.78,7.98,-5.56,14.5,0.18,0.92,0.06
5.7,-51.94,140.72,23.09,-32.75,0.27,0.31,1.06,0.02
-12.0,-44.06,134.8,53.0,-2.94,22.02,0.24,1.04,0.02
13.3,-51.32,122.51,-13.56,25.41,-47.7,0.23,1.18,-0.03
6.32,-37.85,124.38,-40.26,-34.37,51.1,0.16,1.04,-0.12
5.4,-36.04,126.08,14.49,47.31,24.4,0.22,0.97,-0.12
3.84,-39.7,121.49,14.56,3.19,20.69,0.23,1.0,-0.1
5.7,-39.53,123.14,-10.34,-18.43,14.8,0.2,0.96,-0.02
3.88,-39.87,124.01,13.58,-3.82,22.02,0.22,0.99,-0.07
3.92,-40.3,124.33,10.89,-5.7,14.92,0.23,0.99,-0.08
4.3,-40.46,123.71,9.02,-6.04,15.15,0.23,0.98,-0.07
4.23,-40.94,124.58,5.3,-4.95,16.59,0.24,0.98,-0.06
4.35,-41.52,124.43,11.21,-6.24,16.35,0.26,0.99,-0.07
