yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.01,11.47,-34.28,5.17,-1.44,0.19,-0.3,-0.93,-0.19
-1.09,9.69,-33.77,5.05,-2.18,0.03,-0.3,-0.93,-0.19
2.84,6.22,-32.63,6.55,-8.92,-4.21,-0.36,-0.83,-0.26
-0.78,5.46,-31.23,10.4,-15.37,10.95,-0.31,-0.92,-0.12
-6.22,3.88,-26.41,11.66,-5.18,-2.99,-0.33,-0.93,-0.09
-23.32,0.59,-38.43,26.31,-7.95,-24.01,-0.26,-0.93,-0.04
7.03,-15.51,-56.81,-38.99,-13.56,-89.0,-0.11,-1.02,0.04
-2.82,-2.48,-55.56,-66.34,-64.4,27.1,0.03,-0.91,-0.06
-2.18,-2.02,-54.68,2.04,57.6,47.24,-0.74,-1.02,-0.34
-9.82,-0.88,-49.02,3.76,-14.39,-10.08,-0.26,-1.0,-0.31
-10.7,17.42,-48.09,6.16,-0.23,-8.4,-0.18,-0.96,-0.25
11.09,7.01,-68.37,26.05,2.69,-37.9,-0.17,-0.96,-0.19
15.67,5.37,-69.84,8.66,71.96,-41.35,-0.17,-1.01,-0.09
2.04,2.94,-66.58,-76.22,-37.52,42.6,0.15,-1.0,-0.1
0.15,3.78,-64.29,-9.4,-10.4,60.52,-0.57,-0.82,-0.52
0.24,3.82,-62.93,11.95,-12.59,7.89,-0.38,-0.87,-0.24
-0.21,3.92,-61.8,9.31,0.85,0.58,-0.32,-0.91,-0.21
0.04,4.33,-60.8,6.23,-1.95,0.92,-0.29,-0.93,-0.22
-0.18,4.59,-60.06,5.33,-1.82,-0.79,-0.3,-0.92,-0.23
0.34,5.56,-58.6,4.95,-0.59,0.14,-0.31,-0.93,-0.22
