yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
3.85,-45.97,122.95,8.37,-4.92,14.85,0.25,0.97,0.04
3.76,-46.05,122.9,7.48,-5.38,14.52,0.25,0.97,0.04
0.29,-54.05,124.78,15.02,-37.44,1.13,0.22,0.94,0.05
0.18,-48.59,130.33,29.63,13.44,0.69,0.02,1.1,-0.2
-9.4,-43.59,124.4,-15.15,13.7,-36.3,0.15,0.93,-0.17
7.0,-30.61,124.64,8.05,43.87,27.05,-0.21,1.45,0.13
7.23,-23.16,126.22,13.89,24.85,27.92,-0.03,1.02,-0.22
6.95,-24.85,125.51,5.21,-8.61,26.63,0.21,1.0,-0.15
4.37,-33.32,123.61,0.66,-35.66,16.86,0.26,0.96,-0.1
6.5,-63.51,135.54,55.57,-124.85,25.0,0.24,1.09,-0.11
-13.0,-42.84,122.39,-43.27,74.66,-52.8,0.18,0.81,-0.07
5.82,-36.57,117.96,-9.45,18.1,22.49,-0.02,0.71,-0.25
16.0,-31.6,112.58,-13.79,12.8,61.85,-0.15,0.94,-0.32
5.29,-28.48,117.38,25.01,9.56,20.36,0.24,1.03,-0.05
6.87,-35.36,109.79,-24.03,-30.2,26.5,0.23,1.03,-0.04
