yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-29.3,41.68,123.98,12.92,5.28,-16.14,0.44,-1.7,0.95
22.6,31.22,167.02,247.64,51.73,-113.0,-0.23,-0.24,0.15
6.53,5.42,162.53,198.82,-41.63,86.9,0.53,0.46,0.32
-9.47,-4.35,158.98,2.93,-91.76,25.21,0.34,0.48,0.75
-31.15,4.58,113.58,6.98,-35.03,-36.58,0.35,0.0,0.34
26.22,-32.28,48.36,-157.04,42.56,-120.0,0.79,-0.97,1.03
9.73,-56.24,35.75,-237.21,-142.25,10.0,0.42,-1.2,0.24
-24.69,1.3,28.37,-31.72,-97.76,37.2,0.59,-1.2,-0.23
-64.79,39.02,45.86,-13.95,226.54,-95.0,0.8,-0.46,0.09
-23.28,78.67,56.37,79.74,161.48,-250.0,0.34,0.04,0.57
5.91,80.55,60.57,48.94,170.02,-89.5,-0.1,0.67,0.82
54.93,74.92,60.2,19.71,19.4,22.83,-0.16,0.14,0.62
64.78,50.73,53.25,6.27,-12.02,212.1,1.19,-0.58,0.08
17.85,48.95,39.64,-14.05,-75.01,250.0,0.19,-1.1,-0.13
-1.11,84.02,43.14,-35.88,4.91,68.66,0.15,-1.62,0.83
-13.0,125.02,101.1,32.98,150.51,-4.29,-0.32,-0.44,0.17
37.5,122.18,138.21,250.13,179.16,-50.0,0.24,0.56,0.41
14.8,103.68,134.4,173.02,3.22,144.44,-0.11,0.57,0.51
-3.54,90.66,127.29,-1.09,-51.49,57.03,0.09,0.0,0.23
-24.97,68.25,80.34,-14.6,-36.82,-13.0,0.51,-1.29,0.93
16.3,40.43,12.91,-167.75,-71.9,-96.0,0.5,-1.06,0.34
1.93,14.9,-2.68,-250.14,-98.03,62.0,0.47,-1.1,-0.2
-12.15,75.59,0.47,-50.92,-92.26,7.46,0.79,-0.74,0.34
-65.0,102.1,26.05,22.69,250.13,-46.9,0.01,0.29,0.45
-27.5,112.09,51.35,109.09,125.37,-250.0,-0.02,0.61,0.72
5.1,104.43,54.38,100.38,56.5,-105.0,0.2,0.38,0.57
28.42,87.27,51.89,13.96,-12.95,19.68,1.38,-0.84,0.49
