yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
3.78,-48.35,121.44,7.26,-3.24,14.6,0.29,0.97,0.0
4.07,-48.84,118.41,-4.53,-7.26,15.72,0.28,1.01,0.07
2.17,-54.82,119.78,12.97,-28.95,8.35,0.3,0.92,0.07
4.12,-55.28,117.78,-0.66,-8.06,15.83,0.29,1.02,-0.01
0.86,-54.59,120.72,18.24,-4.27,3.31,0.2,0.98,-0.07
-6.9,-54.78,120.01,3.72,-8.11,-26.97,0.16,1.0,-0.08
5.79,-79.34,114.81,-12.73,-109.02,22.0,-0.2,0.95,-0.3
21.4,-69.75,125.65,49.13,26.2,82.73,0.04,0.97,-0.16
14.8,-70.91,123.56,2.99,-11.04,57.16,0.49,0.81,-0.28
2.81,-68.76,127.46,23.21,-0.64,10.84,0.22,0.97,-0.03
4.01,-67.96,127.92,10.01,-5.72,15.43,0.24,1.0,-0.04
3.98,-66.75,127.32,6.27,-3.47,15.36,0.28,0.98,-0.03
3.62,-65.15,126.49,5.18,-1.8,13.97,0.27,0.97,-0.01
3.62,-62.99,125.81,5.76,0.86,13.93,0.29,0.96,-0.0
3.66,-62.94,123.27,-1.99,-7.49,14.08,0.25,0.95,0.03
