yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.13,-59.49,108.56,7.21,-5.47,15.91,0.47,0.9,0.04
4.19,-59.43,108.57,7.25,-4.99,15.88,0.47,0.9,0.04
4.17,-59.3,108.59,7.42,-4.96,16.18,0.47,0.9,0.04
4.22,-59.45,108.48,7.47,-4.66,16.11,0.47,0.9,0.03
4.13,-59.49,108.53,6.95,-5.7,16.21,0.47,0.9,0.04
4.13,-59.46,108.57,7.6,-5.31,15.95,0.47,0.9,0.04
4.1,-59.47,108.62,7.57,-5.02,15.95,0.46,0.9,0.04
4.23,-59.47,108.55,7.57,-5.25,15.85,0.46,0.9,0.02
4.22,-59.51,108.58,7.15,-5.15,16.33,0.47,0.91,0.04
4.1,-59.45,108.64,7.5,-5.29,16.24,0.47,0.9,0.04
3.98,-59.46,108.58,7.67,-4.89,15.85,0.47,0.9,0.03
4.17,-59.34,108.6,7.2,-5.22,15.38,0.47,0.9,0.04
4.19,-59.27,108.58,7.52,-4.65,16.11,0.47,0.9,0.04
4.07,-59.35,108.56,7.23,-4.95,16.18,0.46,0.91,0.04
4.09,-59.16,108.65,7.28,-5.42,15.58,0.47,0.9,0.04
4.11,-59.14,108.55,7.71,-4.45,15.79,0.46,0.9,0.05
4.18,-59.11,108.58,6.97,-5.06,15.86,0.46,0.91,0.04
4.1,-59.12,108.53,7.5,-5.01,16.13,0.46,0.9,0.05
4.14,-59.13,108.6,7.19,-5.18,15.83,0.47,0.91,0.04
4.08,-59.2,108.49,7.66,-5.11,15.93,0.47,0.9,0.04
