yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.08,2.8,-40.96,5.6,-0.71,0.03,-0.18,-0.94,0.14
-1.97,2.2,-41.46,5.74,-1.15,0.3,-0.18,-0.94,0.14
1.51,0.68,-38.69,3.74,-3.52,-7.61,-0.17,-0.96,0.16
-0.94,1.15,-39.62,17.11,-7.36,5.82,-0.17,-1.0,0.1
-6.05,-1.02,-41.21,2.36,0.56,-3.63,-0.15,-0.95,0.16
-13.3,-1.82,-44.46,-0.2,-9.51,-23.34,-0.1,-0.93,0.17
16.2,-14.28,-52.99,-6.7,-2.66,-51.47,0.07,-0.95,0.14
6.85,-31.43,-40.42,-34.7,-53.82,62.7,-0.4,-0.74,-0.72
1.91,-20.1,-41.04,55.11,-70.05,26.45,0.14,-1.09,-0.09
0.85,-20.11,-37.73,3.63,41.26,7.36,0.13,-1.29,0.23
-0.1,-19.56,-41.35,18.63,-5.68,3.27,-0.26,-0.96,0.04
-0.0,-18.45,-41.73,-7.98,-2.69,-0.69,-0.17,-0.95,0.09
-0.0,-17.53,-41.79,4.75,-0.18,-0.27,-0.16,-0.97,0.03
0.09,-16.73,-42.09,5.77,-0.95,-0.02,-0.17,-0.96,0.04
0.1,-15.69,-42.35,4.83,-1.24,0.33,-0.18,-0.96,0.03
0.12,-14.9,-42.35,4.91,-0.25,0.39,-0.18,-0.96,0.03
-0.2,-13.34,-41.8,5.92,-1.06,0.45,-0.2,-0.97,0.03
-0.2,-12.73,-41.57,7.95,2.0,-0.88,-0.19,-0.97,0.03
-0.4,-11.34,-44.12,6.88,-1.48,-0.95,-0.18,-0.96,0.02
0.07,-10.86,-42.1,-4.15,1.85,-1.6,-0.16,-0.97,0.04
