yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
3.59,-46.23,122.85,6.53,-5.15,13.86,0.24,0.96,0.06
3.74,-46.0,123.01,8.23,-4.25,14.43,0.24,0.96,0.06
2.2,-51.08,122.32,4.76,-25.68,8.5,0.22,0.94,0.06
3.13,-51.14,124.42,15.66,-6.43,12.04,0.21,0.95,0.03
2.0,-51.16,128.93,25.59,-6.4,7.73,0.2,0.94,0.02
0.33,-47.13,133.92,27.47,6.98,1.26,-0.14,1.32,0.08
-6.8,-36.9,129.95,-6.11,35.66,-26.43,0.23,0.98,-0.2
13.2,-49.74,127.41,-2.97,-57.93,51.02,-0.06,0.95,-0.06
14.7,-44.51,130.54,20.4,14.34,56.93,0.15,1.03,-0.14
6.68,-52.53,125.29,-12.92,-38.95,25.6,0.03,0.96,-0.16
3.04,-55.63,125.51,9.85,-17.56,11.69,0.36,0.96,-0.06
6.05,-74.06,145.43,89.17,-79.79,23.36,0.45,1.2,-0.07
-20.0,-57.45,122.53,-81.24,56.84,-77.5,0.18,0.82,-0.02
-9.6,-43.31,113.04,-28.6,45.02,-37.0,-0.35,1.23,-0.5
15.9,-38.88,109.21,-9.19,9.63,61.36,-0.15,1.1,-0.26
