yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
3.94,-44.63,123.73,7.99,-5.25,14.89,0.24,0.96,0.05
3.64,-45.11,123.55,10.23,-4.4,15.21,0.22,0.97,0.05
1.3,-49.47,128.97,6.74,-7.08,14.0,0.22,0.93,0.06
-14.0,-54.58,132.18,29.39,-22.69,5.02,-0.48,0.9,-0.02
1.72,-45.76,123.46,23.65,-33.01,-54.6,0.45,1.13,-0.37
17.2,-48.08,116.96,-23.82,29.95,6.61,0.06,1.05,-0.2
7.27,-51.53,107.68,-18.92,-16.17,66.6,0.14,1.01,-0.15
2.9,-57.41,106.81,-31.15,-20.31,28.0,0.17,1.01,-0.05
2.76,-55.58,116.77,0.94,-30.27,11.16,0.31,0.9,0.0
-15.0,-40.46,119.83,45.88,1.21,10.65,-0.42,0.95,-0.49
-0.7,-29.68,113.48,22.07,48.44,-59.4,0.35,0.88,-0.43
11.3,-10.68,124.62,-15.46,39.69,-2.85,-0.03,1.25,-0.34
7.19,-10.9,121.77,51.02,71.44,43.64,0.22,1.0,-0.13
4.99,-14.02,117.89,-3.6,-0.68,27.66,0.27,0.93,0.0
4.74,-11.21,119.65,-7.89,-11.68,19.27,0.34,0.89,0.12
