yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.06,10.07,-39.48,5.43,-0.62,0.21,-0.25,-0.96,-0.06
-0.02,10.0,-39.5,5.53,-1.11,-0.08,-0.26,-0.95,-0.06
-4.37,18.76,-42.04,-5.24,33.85,-16.87,-0.31,-0.91,-0.1
0.3,37.16,-48.5,-19.98,76.48,1.15,-0.06,-0.96,-0.17
-9.37,30.45,-28.49,85.44,-22.33,-36.1,-0.13,-0.93,-0.11
5.73,48.18,-35.46,-21.22,73.34,22.03,-0.28,-0.95,-0.19
7.38,41.55,-38.91,-7.44,-20.54,28.5,-0.19,-1.06,-0.19
1.71,42.14,-38.95,6.53,7.82,6.62,-0.14,-1.02,-0.1
0.94,45.85,-35.21,20.92,19.55,3.61,-0.22,-0.91,-0.1
0.29,73.32,-48.35,-45.89,115.89,1.11,-0.18,-1.06,-0.16
-11.2,50.8,-35.97,55.35,-77.77,-43.6,0.11,-0.98,0.06
4.23,66.14,-36.65,1.43,66.95,16.26,-0.2,-0.63,-0.27
7.55,59.87,-44.18,-24.6,-16.54,29.1,-0.22,-1.01,-0.25
2.81,54.69,-48.21,-10.58,-12.47,10.8,-0.14,-0.98,-0.13
2.71,53.04,-45.23,16.87,0.63,10.45,-0.15,-0.89,-0.1
2.82,53.42,-41.47,19.54,7.72,10.88,-0.25,-0.94,-0.16
-0.56,49.66,-42.33,1.39,-9.33,-2.17,-0.3,-0.95,-0.1
-0.58,47.17,-42.88,2.63,-4.66,-2.24,-0.28,-0.95,-0.1
-0.56,45.38,-43.19,3.93,-1.89,-2.15,-0.24,-0.95,-0.09
0.07,44.66,-42.8,6.46,2.01,0.26,-0.26,-0.95,-0.1
