yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
3.76,-44.11,125.68,8.16,-5.05,14.53,0.23,0.97,0.01
-1.5,-45.52,104.58,8.17,-5.15,14.53,0.24,0.97,0.01
2.8,-52.8,120.42,-75.87,-9.61,-5.88,0.34,0.94,0.07
-17.0,-42.66,116.59,66.3,-36.18,10.78,0.03,1.08,0.05
3.79,-25.78,110.78,-9.37,31.16,-67.25,-0.12,0.99,-0.02
18.0,-34.48,107.39,-18.22,60.47,14.57,0.4,1.02,0.12
5.97,-37.1,105.91,-6.7,-35.61,69.56,0.37,0.96,0.07
3.2,-46.37,105.56,0.25,-12.73,23.06,0.26,0.95,-0.05
3.7,-55.29,128.2,3.69,-40.76,12.34,0.18,0.89,-0.33
-13.0,-39.0,104.21,96.89,-41.47,14.24,0.41,0.93,-0.05
22.5,-15.53,152.4,-86.53,60.4,-50.8,0.19,0.94,0.39
6.37,-18.9,145.05,199.25,89.45,86.79,0.16,0.97,-0.19
9.09,-26.58,141.75,-17.18,-14.58,24.6,0.24,0.99,-0.13
2.48,-25.28,139.71,-1.94,-31.78,35.09,0.15,0.87,-0.08
4.0,-26.73,141.42,1.87,2.53,9.56,0.16,0.99,-0.12
