yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
3.29,19.18,-288.58,-3.88,12.15,12.65,-0.21,-0.06,0.94
-19.0,-42.4,-276.08,4.6,-250.14,-76.5,-0.47,-0.07,0.68
-16.0,-59.93,-300.58,-142.99,-67.04,-63.0,1.3,0.1,-0.67
4.8,-56.93,-298.83,-47.44,9.34,18.6,0.76,0.69,-0.45
2.3,-31.74,-286.03,-2.02,99.56,8.89,0.83,0.62,-0.4
-3.3,26.3,-267.57,20.47,234.09,-12.7,0.63,0.81,0.34
10.4,38.75,-297.31,-168.06,46.62,40.1,-0.69,0.51,0.35
30.8,21.97,-313.89,-111.34,-64.89,118.0,-0.38,-0.27,0.8
-2.68,8.14,-300.81,2.37,-55.72,-10.32,-0.36,-0.02,0.81
-18.0,-57.71,-324.74,-143.71,-250.14,-7.0,1.93,-0.2,-0.11
-4.0,-74.09,-338.86,-114.48,-67.22,-15.0,0.79,0.64,-0.33
1.3,-69.01,-328.98,-20.71,15.37,5.14,0.81,0.72,-0.48
-0.1,-6.12,-307.35,28.22,250.13,-0.66,0.88,0.67,-0.21
0.56,57.96,-300.46,-30.44,250.13,2.14,-0.57,0.82,0.06
28.5,62.74,-331.7,-176.76,25.32,110.0,-0.28,0.24,0.71
-1.8,71.23,-317.76,3.44,42.55,-7.15,-0.17,-0.08,0.93
-19.9,6.9,-305.11,0.25,-250.14,-76.8,-0.34,-0.05,0.78
-19.0,-57.63,-343.05,-201.04,-250.14,-7.0,1.13,-0.1,-0.9
5.2,-57.42,-337.4,-38.84,-1.56,20.17,0.72,0.69,-0.36
-2.0,-34.39,-320.59,8.28,92.05,-10.24,0.93,0.58,-0.24
-9.7,26.91,-289.39,69.31,250.13,-37.3,1.21,0.61,0.1
8.57,55.94,-301.28,-102.66,116.79,33.0,-0.42,0.74,0.4
32.7,64.76,-334.3,3.16,-9.63,-4.66,-0.04,-0.14,0.89
-1.2,60.86,-320.19,-15.84,-250.14,-76.0,-0.44,-0.02,0.85
-19.0,-4.8,-311.18,-154.44,-56.67,-1.0,0.17,0.02,0.34
-0.0,-21.06,-336.74,-17.86,85.74,-11.5,1.09,0.3,-0.62
-2.9,-1.05,-326.53,16.08,106.92,-5.12,1.0,0.61,-0.4
-1.3,23.42,-308.14,53.41,250.13,-57.9,0.89,0.58,-0.11
-15.0,84.13,-279.57,-142.92,29.98,49.8,0.19,0.78,0.11
12.9,89.9,-302.94,-115.41,40.55,113.0,-0.59,0.42,0.53
29.4,97.13,-320.19,-1.69,-40.19,-2.65,-0.3,-0.27,0.84
-0.6,84.07,-307.85,-139.6,-250.14,-1.0,-0.35,-0.02,0.84
-26.0,15.6,-330.31,-110.27,-17.85,7.0,1.4,-0.04,-0.43
1.82,8.89,-343.59,10.16,61.66,-4.76,0.7,0.47,-0.67
-1.2,21.95,-325.99,49.11,250.13,-16.3,0.81,0.6,-0.43
-4.2,81.13,-299.5,-16.67,222.88,-55.0,1.06,0.61,-0.13
-14.0,134.52,-289.57,-132.54,24.79,88.6,-0.56,0.87,0.37
23.0,136.58,-310.17,-67.32,-100.62,68.0,-0.38,0.28,0.55
17.0,107.65,-314.88,0.35,-85.82,-16.36,-0.63,-0.16,0.77
-4.2,82.67,-302.17,-189.76,-250.14,-5.0,-0.29,0.01,0.85
-15.0,14.52,-337.45,-110.02,-71.2,-17.0,1.53,-0.14,-0.66
-4.4,-5.15,-350.46,9.09,92.16,19.32,0.63,0.47,-0.84
5.04,16.63,-332.32,22.14,250.13,2.33,0.65,0.76,-0.35
0.6,76.11,-312.05,-52.39,100.88,-29.0,0.98,0.75,-0.23
-7.7,99.31,-310.44,-158.32,52.11,118.0,-0.47,0.78,0.32
30.0,109.13,-337.08,-11.69,-11.71,27.8,-0.29,0.11,0.74
-15.0,38.56,-311.82,6.26,-243.44,-59.9,-0.21,0.01,0.9
-26.0,-12.57,-334.01,-139.87,-188.88,-1.0,-0.29,0.02,0.79
10.0,-10.52,-327.52,-33.4,13.44,38.48,1.16,0.14,-0.62
-1.74,2.56,-307.1,23.37,58.07,-6.73,0.77,0.65,-0.41
2.47,62.13,-290.11,14.6,250.13,9.53,0.8,0.7,-0.42
3.23,85.62,-301.58,-99.1,99.95,12.41,-0.41,0.63,0.57
30.7,96.07,-328.98,-156.5,53.42,118.0,-0.22,-0.2,0.8
0.08,98.06,-315.1,3.01,19.95,0.31,-0.33,-0.01,0.82
-26.0,31.22,-306.12,-14.37,-250.14,-10.0,0.1,-0.01,0.46
-16.0,-24.81,-329.43,-144.3,-210.18,-6.0,1.18,0.28,-0.68
2.9,-28.29,-321.13,-26.53,-12.38,11.4,0.58,0.71,-0.46
-0.95,8.83,-301.66,21.33,153.21,-3.69,0.97,0.66,-0.33
-16.0,70.79,-280.76,22.05,250.13,-62.1,0.04,0.8,0.08
5.45,80.26,-299.76,-128.24,43.47,21.0,-0.6,0.65,0.44
40.0,88.65,-328.1,-158.46,45.68,154.0,-0.11,-0.41,0.95
-0.2,75.94,-315.56,-2.45,-39.84,-0.87,-0.3,0.01,0.85
-22.8,7.32,-305.98,-12.59,-250.14,-88.0,0.85,0.03,0.07
-4.9,-5.83,-321.37,-113.76,-43.98,-19.0,0.84,0.37,-0.69
9.64,2.0,-315.97,-36.8,36.64,37.24,0.62,0.69,-0.42
7.58,49.44,-294.02,33.28,200.62,29.17,1.2,0.57,-0.16
-5.2,72.92,-279.32,5.24,100.06,-20.09,-0.21,0.64,0.71
20.8,71.64,-305.02,-151.6,1.66,80.53,-0.38,0.26,0.59
15.2,56.03,-311.93,-74.38,-54.42,58.7,-0.31,-0.24,0.83
-3.0,31.17,-301.15,-6.53,-93.84,-11.7,-0.32,-0.03,0.87
-34.0,-34.77,-324.31,-140.6,-250.14,-1.0,1.04,-0.13,-0.53
-3.0,-29.27,-329.15,-77.03,23.3,-12.2,0.71,0.6,-0.48
4.0,-23.36,-314.78,-1.14,25.79,15.68,0.68,0.61,-0.42
5.63,37.41,-297.05,15.92,250.13,21.73,1.1,0.63,-0.19
9.2,64.66,-301.41,-72.46,109.54,35.5,-0.68,0.77,0.41
-1.1,73.34,-315.2,-155.86,48.18,114.0,-0.27,-0.1,0.82
-25.0,10.33,-307.57,1.12,3.89,-4.6,-0.23,-0.04,0.95
-6.0,-24.25,-332.42,-19.82,-250.14,-98.0,-0.31,-0.01,0.24
0.6,-20.98,-324.09,-148.81,-127.02,-2.0,1.16,0.08,-0.7
-1.4,12.05,-306.05,-25.34,15.93,2.63,0.74,0.62,-0.55
-9.9,72.47,-288.98,15.38,138.4,-5.4,0.99,0.62,0.0
20.3,87.5,-304.2,12.57,250.13,-38.2,0.52,0.66,0.49
30.7,98.79,-331.92,-113.36,64.6,78.3,-0.64,0.55,0.31
-3.4,94.56,-317.69,-158.03,57.19,118.0,-0.22,-0.23,0.85
-31.0,26.28,-306.23,4.05,-4.11,-13.07,-0.3,-0.02,0.89
-6.28,1.7,-319.94,-3.78,-250.14,-123.0,0.59,-0.09,0.36
4.87,-5.95,-305.9,-106.67,-85.89,-24.0,0.93,0.34,-0.64
-0.9,26.68,-289.66,-0.81,-25.09,18.8,0.6,0.64,-0.64
-6.2,86.31,-275.64,11.91,139.37,-3.57,0.99,0.52,-0.4
11.0,125.71,-286.38,3.13,250.13,-24.02,0.75,0.72,0.32
31.0,117.73,-316.93,-93.02,165.85,43.1,-0.49,0.49,0.45
-3.0,111.36,-300.93,-164.43,-16.05,122.0,-0.49,-0.53,0.87
-37.0,42.73,-291.96,13.79,-10.61,-12.0,-0.4,-0.05,0.88
-9.38,8.02,-308.13,-11.48,-250.14,-14.0,0.52,-0.07,0.55
1.15,-3.24,-288.3,-116.71,-123.99,-3.0,0.89,0.54,-0.36
1.92,11.32,-271.51,24.11,-37.37,4.4,0.75,0.7,-0.54
-9.8,72.21,-256.68,16.85,66.65,7.43,0.99,0.55,-0.47
25.6,74.24,-281.95,6.64,250.13,-37.82,0.28,0.66,0.3
27.1,78.3,-289.19,-146.03,18.26,98.5,-0.13,0.31,0.73
-1.9,72.41,-276.47,-72.37,24.92,104.9,-0.34,-0.22,0.87
-26.6,3.92,-280.8,4.88,-14.43,-7.67,-0.33,-0.03,0.87
-7.0,-46.65,-306.92,-61.13,-250.14,-10.0,1.16,-0.1,-0.03
2.4,-38.62,-294.96,-151.22,-195.02,-2.0,0.66,0.25,-0.79
-2.91,2.56,-276.25,-7.03,31.56,9.26,0.72,0.63,-0.5
7.55,27.22,-282.37,23.37,168.05,-11.1,1.04,0.56,-0.34
32.0,35.28,-304.03,-77.18,95.08,29.17,-0.49,0.8,0.45
0.34,45.02,-292.1,-133.64,32.35,123.0,-0.38,0.1,0.72
-8.9,34.52,-275.72,0.12,42.38,1.3,-0.25,-0.11,0.96
-24.0,-32.12,-304.35,19.68,-37.87,-34.4,-0.26,-0.07,0.81
1.5,-46.66,-304.59,-159.63,-250.14,-9.0,1.73,0.02,-0.41
