yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.07,8.94,-40.88,5.75,-0.66,0.11,-0.25,-0.95,-0.04
0.07,8.96,-40.89,5.55,-0.98,0.25,-0.24,-0.95,-0.04
-0.03,9.03,-40.83,5.57,-0.76,0.27,-0.24,-0.95,-0.04
-0.14,9.05,-40.72,5.79,-0.61,-0.12,-0.24,-0.95,-0.04
-0.04,9.12,-40.67,5.99,-0.76,-0.54,-0.24,-0.96,-0.05
-0.12,9.04,-40.77,5.86,-0.51,-0.14,-0.24,-0.95,-0.04
-0.06,9.02,-40.68,5.22,-1.11,-0.47,-0.24,-0.96,-0.04
0.02,8.98,-40.63,6.01,-0.85,-0.22,-0.25,-0.95,-0.04
0.06,8.93,-40.69,5.81,-1.03,0.06,-0.24,-0.95,-0.03
0.02,8.9,-40.69,5.37,-1.08,0.24,-0.24,-0.95,-0.04
0.02,8.92,-40.77,5.64,-0.92,0.08,-0.23,-0.96,-0.03
-0.08,8.86,-40.78,5.37,-0.69,0.08,-0.24,-0.95,-0.04
-0.02,8.81,-40.78,5.62,-1.04,-0.3,-0.23,-0.95,-0.04
-0.01,8.8,-40.77,5.72,-0.95,-0.09,-0.24,-0.95,-0.04
-0.01,8.73,-40.89,5.61,-0.94,-0.05,-0.24,-0.95,-0.04
-0.02,8.81,-40.88,5.36,-0.88,-0.18,-0.24,-0.95,-0.05
0.01,8.75,-41.08,5.34,-1.1,-0.04,-0.24,-0.95,-0.04
0.07,8.81,-41.0,5.64,-0.53,-0.06,-0.24,-0.95,-0.03
-0.01,8.89,-41.07,4.83,-1.07,0.02,-0.24,-0.95,-0.04
0.04,8.84,-41.02,5.9,-0.65,0.28,-0.24,-0.95,-0.04
