yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
3.86,-47.79,121.23,8.25,-4.97,14.9,0.26,0.96,0.03
3.95,-47.83,121.4,8.21,-5.29,15.2,0.27,0.97,0.04
-0.2,-55.03,120.81,3.44,-36.14,-0.76,0.06,1.02,-0.06
7.8,-74.1,140.23,84.52,-84.1,30.11,0.21,1.35,-0.04
-12.0,-79.98,136.86,-3.01,-37.98,-47.9,-0.25,0.92,-0.03
1.77,-79.43,126.49,-31.39,-8.05,6.79,0.27,0.93,-0.07
14.3,-68.3,128.81,17.62,30.73,55.49,-0.12,0.85,-0.2
4.73,-63.85,120.41,-25.38,8.34,18.21,0.16,0.97,-0.15
3.37,-59.26,121.88,12.3,9.68,13.02,0.16,1.01,-0.03
2.62,-60.1,123.37,13.21,-10.76,10.09,0.23,0.97,-0.02
4.03,-60.53,124.44,11.83,-9.17,15.49,0.24,0.99,-0.04
4.6,-59.61,124.45,7.97,-3.69,17.77,0.25,0.97,-0.06
4.24,-58.97,124.03,6.29,-4.63,16.38,0.26,0.98,-0.06
3.56,-57.75,126.09,16.34,-2.08,13.76,0.27,0.98,-0.06
3.77,-57.38,126.76,10.95,-5.42,14.52,0.26,0.98,-0.08
