yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.13,-51.63,117.85,7.6,-5.08,15.95,0.3,0.94,0.11
4.06,-51.56,117.81,7.36,-5.23,15.68,0.3,0.94,0.11
1.1,-52.56,121.71,22.68,-9.82,4.23,0.26,0.97,0.11
3.51,-45.77,128.46,35.19,21.55,13.53,0.33,1.06,0.13
3.41,-42.19,129.76,14.11,9.67,13.11,0.29,0.96,0.07
0.43,-41.21,130.26,10.36,-0.9,1.68,0.21,0.97,0.01
-8.4,-37.0,130.27,8.02,11.8,-32.52,0.17,1.0,-0.02
5.59,-52.85,147.06,80.45,-64.51,21.6,0.48,0.69,-0.33
11.1,-32.24,131.51,-51.18,74.07,43.14,-0.03,0.98,-0.23
-1.58,16.28,145.37,63.15,189.82,-6.07,0.06,0.94,-0.08
5.56,11.8,142.86,2.76,-12.3,21.46,0.33,0.91,0.25
4.71,7.08,141.56,6.58,-14.25,18.2,0.3,0.91,0.17
4.28,4.8,140.97,9.38,-4.96,16.51,0.32,0.92,0.17
4.16,2.61,139.79,6.98,-4.96,16.05,0.32,0.91,0.18
4.0,0.57,138.96,8.18,-4.73,15.44,0.32,0.92,0.18
1.99,7.1,136.44,1.94,30.11,7.69,0.38,0.87,0.18
4.1,0.04,134.94,5.04,-24.35,15.82,0.31,0.91,0.22
4.15,-4.14,134.8,10.07,-13.92,16.03,0.3,0.92,0.19
4.3,-6.02,134.24,8.26,-5.34,16.6,0.3,0.92,0.16
4.32,-7.75,133.38,6.98,-5.02,16.69,0.3,0.91,0.16
