yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.23,-56.38,111.48,7.66,-4.96,16.32,0.43,0.9,0.06
4.22,-56.45,111.44,7.5,-5.24,16.28,0.44,0.91,0.07
-1.2,-57.93,114.14,18.47,-10.86,-4.74,0.43,0.89,0.08
4.13,-57.57,113.02,2.72,-4.48,15.94,0.37,0.97,0.0
-8.3,-49.92,111.49,9.91,6.53,-0.59,0.34,0.96,0.01
0.74,-46.87,140.85,-3.15,11.5,-32.08,0.24,0.96,0.06
17.3,-27.48,130.99,125.14,7.11,2.85,0.31,0.93,-0.23
8.42,-39.27,127.77,-29.82,70.23,66.8,-0.02,1.02,-0.19
0.52,-35.96,129.28,-0.97,-46.39,32.37,0.61,0.95,0.11
-1.5,-35.41,129.31,15.3,10.05,1.99,0.34,1.0,-0.08
-12.0,-41.87,128.66,9.34,-0.79,-5.83,0.3,0.97,-0.08
13.8,-34.75,157.54,5.24,-30.14,-48.95,0.2,1.2,0.02
13.2,-17.52,159.96,124.87,23.81,53.07,0.24,1.04,-0.25
7.88,-20.39,151.86,24.44,62.7,51.3,-0.12,1.06,-0.46
4.57,-21.49,150.79,-17.55,-10.66,30.3,0.39,0.93,-0.04
3.68,-22.54,149.56,10.3,-3.02,17.59,0.49,0.88,0.06
4.21,-23.29,147.82,9.69,-2.85,14.21,0.5,0.87,0.08
4.39,-24.44,145.95,7.25,-2.03,16.18,0.49,0.89,0.08
4.08,-25.94,144.26,6.56,-3.64,16.96,0.5,0.88,0.08
3.7,-27.76,142.56,7.09,-5.19,15.77,0.5,0.87,0.09
