yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.01,-59.59,108.22,7.54,-5.07,15.47,0.49,0.89,0.05
4.12,-59.58,108.29,7.85,-4.94,15.9,0.49,0.89,0.05
-0.3,-60.46,109.92,14.58,-8.13,-1.27,0.54,0.88,0.11
4.6,-59.62,107.7,-2.06,-2.73,17.63,0.4,0.97,0.01
-1.5,-58.5,106.33,0.37,-2.1,-5.83,0.33,0.99,0.05
-4.2,-57.79,102.05,-12.7,-4.9,-16.3,0.18,0.98,0.1
12.0,-59.16,121.61,81.93,-13.11,46.47,0.17,0.97,-0.03
21.6,-50.07,128.52,38.15,31.8,83.73,0.51,0.87,-0.23
1.14,-45.38,134.31,34.18,15.39,4.42,0.51,0.93,-0.08
1.83,-43.5,133.86,8.92,3.79,7.05,0.38,0.95,-0.09
-5.2,-44.8,132.64,4.76,-9.82,-20.28,0.27,0.99,-0.11
-7.2,-60.73,136.06,25.35,-67.21,-27.8,0.4,0.81,-0.22
26.4,-61.32,148.16,57.1,-11.47,101.8,0.07,1.01,0.12
13.5,-52.85,145.9,8.2,30.43,52.45,0.56,0.58,-0.39
5.56,-52.54,144.28,6.68,-3.11,21.45,0.44,0.91,-0.0
4.3,-50.88,144.17,12.64,2.63,16.56,0.47,0.91,-0.01
3.61,-51.03,143.46,9.96,-4.62,13.87,0.46,0.95,-0.02
3.94,-51.17,142.52,9.05,-4.57,15.22,0.46,0.92,-0.05
4.04,-51.39,141.41,8.21,-4.94,15.59,0.45,0.93,-0.05
3.48,-51.65,140.68,9.51,-5.15,13.43,0.45,0.92,-0.04
