yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.02,6.4,-42.56,5.28,-0.74,-0.24,-0.19,-0.96,-0.09
0.01,6.41,-42.54,5.09,-0.92,0.06,-0.19,-0.96,-0.09
0.01,6.37,-42.57,5.72,-0.78,0.04,-0.2,-0.96,-0.09
0.04,6.26,-42.56,5.47,-0.97,0.04,-0.2,-0.97,-0.09
0.07,6.27,-42.53,5.6,-1.24,0.15,-0.2,-0.96,-0.09
0.02,6.16,-42.68,5.73,-0.82,0.25,-0.2,-0.97,-0.09
0.03,6.21,-42.56,5.03,-1.3,0.08,-0.2,-0.96,-0.09
-0.07,6.25,-42.6,6.0,-0.68,0.13,-0.2,-0.96,-0.09
-0.1,6.19,-42.61,5.44,-0.69,-0.27,-0.2,-0.96,-0.09
0.01,6.12,-42.73,5.5,-1.15,-0.37,-0.21,-0.96,-0.1
0.02,6.12,-42.71,5.02,-1.23,0.02,-0.2,-0.97,-0.09
-0.11,6.4,-42.62,5.59,-0.91,0.09,-0.2,-0.97,-0.09
-0.01,6.54,-42.52,5.86,0.24,-0.44,-0.2,-0.96,-0.09
-0.0,6.52,-42.56,5.99,-0.28,-0.02,-0.2,-0.96,-0.09
-0.04,6.47,-42.6,5.34,-0.98,-0.02,-0.2,-0.97,-0.09
-0.07,6.48,-42.7,5.36,-1.06,-0.15,-0.2,-0.96,-0.09
0.03,6.52,-42.7,5.15,-0.77,-0.26,-0.19,-0.96,-0.09
-0.05,6.51,-42.82,5.6,-0.63,0.13,-0.2,-0.96,-0.09
0.1,6.61,-42.81,5.04,-0.89,-0.2,-0.2,-0.96,-0.09
0.03,6.61,-42.9,5.54,-0.43,0.4,-0.2,-0.97,-0.09
