yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
3.72,-43.77,124.99,9.48,-2.73,14.36,0.25,0.98,-0.0
3.59,-43.92,125.16,8.69,-5.28,13.87,0.26,0.98,-0.02
0.78,-46.02,132.67,37.35,-14.03,2.99,0.16,0.97,-0.0
6.17,-53.71,140.62,39.88,-39.24,23.66,-0.16,1.17,-0.08
-8.6,-35.45,130.31,-28.92,67.51,-33.4,0.33,1.02,-0.41
-0.2,-31.37,133.58,22.44,7.76,-0.89,-0.38,1.16,-0.01
5.9,-27.68,128.8,-0.62,19.73,34.27,0.09,1.04,-0.19
8.92,-46.44,138.38,-1.25,-11.57,22.79,0.18,0.97,-0.09
-14.0,-41.7,132.62,45.44,-79.32,34.43,0.07,1.14,-0.04
8.98,-18.1,131.33,-12.73,10.57,-55.5,-0.11,1.0,-0.27
13.6,-14.2,131.84,9.53,13.44,52.5,0.57,0.77,-0.3
5.97,-19.89,126.22,-13.24,-22.76,23.0,0.08,1.12,-0.06
6.55,-23.11,118.73,-22.14,-14.35,25.2,0.26,0.95,-0.11
5.46,-25.63,116.44,-2.53,-11.75,21.02,0.19,0.94,-0.12
4.54,-26.72,116.91,8.49,-6.16,17.53,0.22,0.96,0.02
