yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-0.03,8.27,-41.26,5.82,-1.5,-0.11,-0.24,-0.96,-0.03
-0.01,8.3,-41.29,5.47,-0.65,-0.12,-0.23,-0.95,-0.04
0.01,8.28,-41.32,5.67,-0.89,-0.03,-0.23,-0.95,-0.04
-0.08,8.26,-41.31,5.48,-0.95,0.04,-0.23,-0.96,-0.04
-0.05,8.34,-41.25,5.64,-0.95,-0.3,-0.23,-0.95,-0.04
-0.07,8.3,-41.27,5.85,-0.56,-0.21,-0.23,-0.95,-0.04
-0.08,8.35,-41.3,5.55,-0.98,-0.26,-0.23,-0.95,-0.05
0.02,8.33,-41.3,5.48,-0.66,-0.31,-0.23,-0.95,-0.04
0.04,8.39,-41.35,5.66,-0.89,0.08,-0.23,-0.96,-0.05
0.02,8.34,-41.41,5.46,-0.54,0.15,-0.23,-0.96,-0.03
0.1,8.4,-41.39,5.33,-1.07,0.08,-0.23,-0.95,-0.04
0.02,8.42,-41.39,5.69,-0.62,0.39,-0.23,-0.96,-0.03
0.04,8.58,-41.42,5.6,-0.8,0.07,-0.23,-0.95,-0.03
-0.08,8.6,-41.5,5.44,-0.18,0.15,-0.23,-0.95,-0.03
-0.03,8.6,-41.54,5.33,-0.71,-0.32,-0.23,-0.96,-0.03
0.42,9.26,-42.56,5.4,-0.84,-0.11,-0.23,-0.96,-0.04
0.11,9.29,-42.49,1.47,1.87,1.61,-0.23,-0.95,-0.03
0.02,9.23,-42.44,5.76,-0.54,0.43,-0.23,-0.95,-0.03
0.03,9.22,-42.46,5.56,-0.96,0.06,-0.23,-0.95,-0.04
-0.01,9.19,-42.52,5.31,-0.79,0.11,-0.24,-0.96,-0.04
