yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
8.62,-72.09,26.99,7.02,-67.73,33.15,0.49,-1.08,-0.24
-32.1,-98.56,33.38,40.34,-114.05,-124.0,0.53,-1.12,0.14
-31.0,-34.19,91.71,247.32,250.13,-120.0,1.02,-1.05,0.07
28.76,1.8,99.23,37.33,138.77,110.6,0.0,0.41,0.38
-13.0,-37.21,85.33,-8.79,-83.47,-10.5,9.0,-2.74,0.0
7.86,-66.0,40.27,-27.19,-65.2,-46.0,0.53,0.51,0.68
50.81,-126.73,8.14,-163.89,-115.66,30.0,0.05,0.48,0.36
1.17,-112.07,10.45,-113.12,-250.14,19.0,0.62,-0.34,0.8
-64.79,-60.2,4.0,19.37,43.35,4.51,0.78,-1.38,0.17
-65.04,-3.36,-1.66,-14.64,195.37,-250.0,0.58,-0.94,0.31
-14.25,6.55,6.12,-18.7,229.16,-250.0,0.69,-1.2,-0.11
-0.78,4.69,9.38,26.69,41.57,-55.0,0.72,-0.27,0.02
64.78,9.91,35.01,7.6,-5.65,-3.0,0.18,0.34,0.65
64.31,-15.8,34.84,102.63,23.53,250.1,0.07,0.57,0.66
38.83,-16.82,33.24,7.5,-89.89,248.3,0.1,0.11,0.48
-1.63,-19.8,36.49,9.71,-2.76,149.35,1.29,-0.37,0.04
-64.28,30.19,83.03,31.63,-13.59,-6.3,0.55,-1.23,0.01
36.7,55.32,115.13,200.94,203.31,-248.0,0.11,-0.95,0.06
8.73,66.89,120.27,139.36,107.27,140.0,1.03,-1.4,0.64
-1.48,44.49,112.93,32.31,59.08,33.58,0.11,0.1,0.45
-18.72,39.41,72.37,-16.51,-76.28,-5.7,0.32,0.53,0.49
22.69,29.35,5.5,-145.77,-1.44,-72.0,0.3,0.58,0.64
1.77,-16.09,-17.34,-250.14,-30.89,87.0,0.95,0.09,0.26
-18.0,-26.09,-17.23,-78.11,-176.57,6.8,0.5,-1.03,0.92
-64.0,-13.54,-25.94,7.56,-38.27,-72.3,0.11,-1.24,0.24
-43.9,4.61,-31.54,-35.01,57.83,-250.0,0.6,-1.11,0.02
4.78,5.67,-19.51,-29.42,72.91,-168.0,1.23,-0.38,0.13
20.38,-1.77,-17.68,37.05,3.53,18.47,0.17,0.21,0.64
64.78,-2.43,11.43,-2.23,-30.99,78.69,-0.16,0.64,0.77
39.25,-2.81,2.47,114.26,10.47,250.1,-0.15,0.45,0.51
14.97,-50.41,-5.74,-27.45,5.95,150.38,1.65,-0.0,0.2
-48.0,-111.95,-13.01,-22.6,-187.63,57.0,0.96,-0.83,-0.0
-20.5,-47.39,44.54,-21.67,-250.14,-18.0,0.55,-1.09,-0.16
32.55,-36.93,52.03,233.47,250.13,-78.0,0.84,-1.19,-0.34
-1.56,-31.86,52.96,28.18,34.66,125.18,0.86,-0.52,0.02
-19.4,-49.38,44.07,6.05,16.23,-6.01,0.02,0.4,0.27
3.88,-47.02,-12.46,-35.44,-74.66,-75.0,0.17,0.55,0.69
24.1,-60.07,-44.49,-217.12,5.63,14.92,0.07,0.53,0.42
1.72,-54.55,-43.98,-121.38,-56.18,93.0,0.16,-0.09,0.31
-64.0,-26.66,-43.83,5.66,16.24,6.63,0.67,-1.4,0.52
-65.0,18.44,-67.49,0.42,110.69,-250.1,0.42,-0.98,0.03
-2.5,5.88,-59.75,-97.73,185.69,-250.0,1.05,-1.0,-0.27
3.95,3.17,-53.81,16.79,-46.02,-9.58,0.45,-0.23,0.17
64.5,-26.03,-43.02,9.02,-8.79,15.27,0.11,0.29,0.76
59.8,-49.09,-39.96,36.27,-110.41,250.0,0.1,0.46,0.7
21.9,-65.84,-33.83,10.14,-86.93,230.3,0.48,-0.11,0.5
-5.8,-56.73,-30.33,28.56,-70.98,84.44,1.26,-0.72,0.08
-54.79,-14.09,4.11,20.93,28.08,-22.58,0.55,-1.18,-0.04
13.81,34.94,50.85,140.6,169.54,-211.0,0.22,-1.01,0.1
1.84,33.09,57.79,188.68,203.24,53.1,1.38,-1.34,0.34
-4.58,27.47,51.48,27.73,0.87,7.11,0.57,-0.06,0.37
48.6,-22.85,-29.71,-22.29,-15.37,-17.0,0.21,0.57,0.39
15.0,-56.76,-41.7,-139.77,-123.49,-3.0,0.18,0.54,0.65
-4.8,-52.42,-40.52,-170.52,-59.7,187.0,0.4,0.09,0.28
-64.0,-25.59,-64.29,-42.89,-135.74,57.0,1.32,-1.31,0.65
-29.7,-9.17,-49.49,7.13,13.4,-18.82,0.57,-1.26,0.37
-0.9,-6.81,-44.34,-100.53,112.17,-25.0,0.69,-1.1,-0.19
4.24,-9.45,-38.5,49.79,65.66,-114.5,1.3,-0.23,-0.12
64.78,4.6,-31.87,6.38,9.71,-3.44,0.23,-0.05,0.5
55.7,-18.47,-28.54,9.83,-10.42,16.38,0.17,0.57,0.67
29.3,-41.38,-31.19,17.94,60.87,250.13,0.11,0.53,0.61
-15.0,-46.44,-16.8,12.05,-81.48,215.4,0.43,0.2,0.55
-6.09,1.38,44.12,-4.95,-90.98,113.3,1.48,-0.64,0.18
26.79,-3.84,66.49,62.01,-23.05,-60.3,0.57,-1.19,-0.03
-2.38,5.25,67.93,250.13,187.02,-23.0,0.54,-1.12,0.44
-14.69,-9.48,62.64,91.71,-19.21,103.0,0.26,-0.83,0.68
-16.46,-3.79,15.65,10.28,38.98,-9.2,0.08,0.24,0.39
38.61,-1.73,-40.64,-16.91,-55.89,-56.0,0.28,0.54,0.62
-10.0,-14.16,-55.06,-176.31,25.2,-63.0,0.19,0.5,0.55
-27.8,21.6,-26.01,-213.15,10.06,148.0,0.16,-0.11,0.35
-64.7,52.69,-38.43,-56.24,-45.44,-39.0,0.39,-1.32,0.59
-25.1,57.5,-35.59,118.7,143.66,-107.0,0.65,-1.02,0.49
0.93,58.19,-27.57,-51.07,139.47,-250.0,0.35,-1.15,0.25
32.3,57.12,-28.67,4.75,25.82,-96.56,0.92,-0.32,0.17
64.78,46.49,-42.62,21.16,10.76,3.57,-0.16,0.04,0.75
42.7,14.66,-56.62,-12.67,1.72,124.71,-0.14,0.54,0.8
0.6,33.15,-54.28,-58.92,-24.4,250.0,-0.25,0.29,0.61
-52.5,48.19,-24.18,-53.52,-115.19,164.0,0.99,-0.23,0.6
21.41,82.97,30.72,11.92,79.47,2.32,0.82,-1.37,0.2
15.9,78.31,39.11,119.95,70.95,-202.0,0.33,-1.07,0.1
-4.16,71.71,37.91,223.64,146.55,82.0,1.08,-1.51,0.86
-29.02,11.84,14.23,32.52,-0.77,61.38,0.0,-0.5,0.38
31.2,-25.44,-36.03,-4.44,-11.87,-16.0,0.35,0.45,0.45
32.1,-20.52,-51.51,-95.5,-222.54,-11.0,0.24,0.23,0.14
-9.8,-25.03,-47.39,-195.34,-138.92,12.0,1.03,-0.51,0.57
-64.0,-11.97,-58.36,-58.08,19.13,123.5,0.54,-1.25,0.47
