yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.17,-57.48,109.55,7.54,-4.9,16.04,0.44,0.89,0.11
3.99,-57.48,109.58,7.56,-5.09,15.4,0.44,0.9,0.11
3.94,-58.54,109.17,6.21,-8.95,15.21,0.48,0.87,0.1
3.59,-58.09,109.05,6.68,-3.73,13.86,0.41,0.92,0.13
-0.6,-64.04,113.22,23.67,-29.31,-2.41,0.4,0.89,0.09
4.94,-84.91,123.41,48.91,-90.11,19.07,0.43,0.89,0.06
-20.0,-80.64,103.78,-69.26,7.38,-77.09,0.36,0.79,0.09
14.3,-85.21,109.87,31.63,-26.5,55.2,0.48,0.82,-0.07
10.9,-78.51,115.74,29.08,15.53,42.24,0.26,1.01,-0.07
7.98,-77.14,113.94,0.89,-3.17,30.81,0.42,0.92,-0.01
5.4,-77.09,112.17,0.82,-8.15,20.86,0.43,0.91,-0.02
2.03,-83.36,114.81,18.03,-33.79,7.84,0.39,0.87,0.01
12.6,-78.99,100.26,-34.7,-127.9,-84.0,-0.49,0.73,0.01
13.8,-73.39,106.69,-3.34,115.92,48.95,0.81,0.73,-0.58
5.16,-71.05,105.86,28.53,8.98,53.31,-0.09,1.01,-0.09
7.15,-74.92,101.57,3.73,1.95,19.94,0.43,0.85,-0.03
5.22,-72.71,100.28,-11.14,-23.41,27.6,0.4,0.99,-0.02
4.44,-70.12,102.16,0.6,0.62,20.02,0.4,0.92,0.1
3.96,-69.29,102.78,13.63,3.08,17.13,0.46,0.89,0.08
4.28,-68.65,103.03,8.97,-3.5,15.28,0.47,0.89,0.09
