yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.0,-52.19,116.48,7.76,-5.39,15.44,0.34,0.94,0.05
3.97,-52.18,116.49,7.56,-5.06,15.33,0.35,0.95,0.03
3.5,-49.98,122.27,30.56,3.6,13.45,0.33,0.92,0.03
4.06,-54.02,119.53,-2.38,-20.8,15.62,0.37,0.94,0.04
-1.2,-50.7,120.19,10.02,7.26,-4.8,0.28,0.97,0.01
-9.8,-56.74,122.4,14.93,-31.42,-37.8,0.12,1.06,0.07
25.5,-56.38,126.21,22.68,-6.69,98.33,0.09,0.87,-0.19
-4.6,-49.48,132.0,32.14,19.22,-17.96,0.08,1.28,-0.43
1.77,-40.97,138.6,37.77,30.76,6.79,0.5,0.92,0.05
0.68,-40.98,134.07,-7.94,-4.31,2.63,0.26,1.0,-0.08
-6.9,-49.57,134.05,8.95,-39.69,-26.63,0.15,0.97,-0.14
22.5,-65.68,140.51,43.8,-63.13,86.66,1.26,0.56,-0.54
11.1,-36.55,138.18,3.18,103.34,42.96,-0.39,1.02,-0.36
5.89,-43.62,133.78,-6.99,-31.53,22.66,0.28,0.95,-0.13
2.72,-37.35,138.23,27.79,21.04,10.45,0.33,0.99,-0.04
