yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.12,10.63,-39.03,3.7,-2.59,0.44,-0.29,-0.93,-0.02
-1.5,14.99,-36.09,4.34,-2.53,0.48,-0.28,-0.94,-0.02
-2.96,23.43,-40.72,17.07,16.31,-5.79,-0.31,-0.92,0.0
-10.8,26.06,-52.93,-13.14,33.16,-11.4,-0.31,-0.85,-0.02
-6.03,9.84,-41.48,-45.57,10.57,-41.7,-0.37,-0.84,-0.22
4.79,11.56,-54.07,49.44,-62.73,-23.2,-0.2,-1.05,-0.23
4.09,7.68,-59.86,-46.51,6.84,18.44,-0.17,-0.87,-0.35
2.78,10.79,-58.95,-17.97,-13.56,15.7,0.02,-0.97,-0.04
1.11,15.34,-55.66,5.87,11.64,10.75,-0.22,-0.95,-0.17
-2.05,36.26,-63.27,17.1,19.35,4.27,-0.08,-0.99,-0.09
-11.3,19.8,-27.95,-26.49,85.76,-7.92,-0.09,-1.07,-0.14
18.49,39.33,-26.5,142.25,-62.39,-43.0,-0.27,-1.02,-0.31
10.22,44.64,-29.73,14.08,80.92,71.11,-0.06,-1.06,0.19
2.22,41.93,-31.02,-4.63,26.03,39.44,-0.16,-0.88,-0.08
4.03,41.63,-26.55,2.95,-4.66,8.57,-0.1,-1.01,-0.14
1.53,42.68,-23.36,25.47,3.83,15.54,-0.18,-0.98,-0.11
-0.33,41.94,-23.87,20.44,8.44,5.92,-0.27,-0.96,-0.08
-0.05,40.07,-25.17,6.08,1.31,-1.26,-0.27,-0.93,-0.02
0.4,39.01,-25.64,3.15,-2.95,-0.2,-0.23,-0.95,-0.06
-0.03,37.73,-26.12,6.21,-0.1,1.53,-0.24,-0.95,-0.05
