yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
3.83,-48.09,119.94,6.76,-5.4,15.63,0.31,0.97,-0.06
3.92,-47.83,119.81,8.44,-5.64,14.77,0.3,0.97,-0.06
4.1,-47.88,119.55,7.1,-3.9,15.09,0.32,0.96,-0.05
4.05,-48.03,119.66,6.67,-4.98,15.76,0.32,0.97,-0.05
3.9,-47.96,119.77,8.18,-5.36,15.65,0.32,0.97,-0.05
4.0,-48.52,119.67,8.14,-4.56,15.08,0.32,0.97,-0.04
4.2,-48.43,119.97,7.4,-6.98,15.44,0.31,0.96,-0.06
3.77,-47.92,120.06,8.88,-4.57,16.15,0.32,0.97,-0.06
3.81,-47.97,120.21,8.15,-2.85,14.56,0.31,0.97,-0.07
3.87,-47.89,120.38,8.33,-5.06,14.73,0.32,0.96,-0.06
4.04,-47.84,120.39,8.57,-4.44,14.92,0.31,0.96,-0.06
3.97,-48.04,120.34,7.86,-4.62,15.6,0.31,0.97,-0.06
3.91,-48.16,120.43,7.56,-5.65,15.27,0.31,0.97,-0.07
3.88,-48.09,120.37,8.18,-5.36,15.09,0.31,0.97,-0.06
3.75,-47.96,120.43,7.55,-4.63,14.98,0.31,0.96,-0.07
