yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
3.87,-50.4,119.19,8.05,-4.92,14.93,0.32,0.95,0.02
3.9,-50.52,119.28,7.98,-5.64,15.0,0.32,0.97,0.03
2.63,-52.02,118.53,4.19,-11.69,10.16,0.27,0.98,0.0
4.64,-46.97,118.17,6.46,15.09,17.92,0.33,0.92,0.11
3.11,-49.17,117.19,3.44,-13.57,12.02,0.3,0.96,0.04
-1.4,-47.41,117.66,9.07,1.88,-5.47,0.29,0.94,0.07
-7.3,-48.03,118.33,8.79,-8.82,-28.33,0.14,0.95,0.11
10.2,-62.67,122.75,27.72,-65.09,39.54,0.19,0.97,-0.61
22.5,-24.19,122.32,6.89,141.05,86.8,-0.34,0.96,-0.15
-4.82,11.9,134.08,56.16,144.79,-18.6,0.43,1.06,-0.11
4.95,13.49,134.07,10.27,11.44,18.95,0.38,1.03,0.08
4.08,12.12,135.36,15.18,-0.5,15.75,0.31,0.96,-0.05
3.91,10.12,135.93,12.5,-3.24,15.09,0.31,0.97,-0.07
3.78,7.86,135.42,8.18,-4.62,14.54,0.31,0.97,-0.06
3.53,5.24,134.85,7.92,-6.46,13.61,0.3,0.96,-0.06
