yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.01,-45.57,120.68,7.47,-5.37,15.4,0.28,0.96,0.05
3.95,-45.65,120.65,7.44,-5.29,15.5,0.28,0.97,0.05
4.02,-45.82,120.89,7.53,-4.98,15.27,0.29,0.96,0.04
4.43,-44.2,128.28,8.57,-5.33,15.45,0.29,0.95,0.05
1.83,-43.18,132.18,36.94,1.37,17.1,0.24,0.99,0.02
-7.2,-40.09,132.83,23.85,-1.07,7.06,0.21,1.01,-0.06
12.9,-46.47,144.31,10.89,6.53,-27.88,0.12,0.99,-0.11
18.3,-29.34,141.13,57.58,-29.04,49.92,0.35,0.96,-0.37
1.15,-19.27,142.46,-0.34,57.98,70.38,-0.35,0.95,-0.2
2.35,-20.15,143.75,16.53,36.4,4.41,0.09,1.02,-0.33
-4.9,-24.32,146.6,16.13,-5.02,9.02,0.18,0.98,-0.22
-1.2,-54.3,147.8,22.29,-18.39,-19.0,0.18,1.01,-0.16
17.8,-46.73,137.32,17.52,-121.33,-4.6,0.34,0.94,-0.18
-2.2,-49.68,125.47,-27.73,17.15,68.5,-0.57,1.05,-0.27
6.09,-56.55,123.28,-34.98,-15.7,-8.6,0.58,1.27,-0.51
