yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
3.9,-48.62,120.62,8.24,-5.24,15.21,0.29,0.96,0.05
2.64,-48.87,122.87,7.79,-4.91,15.05,0.29,0.96,0.04
4.82,-48.46,128.11,16.9,-5.97,10.18,0.31,0.95,0.04
3.3,-46.57,129.83,28.82,-3.76,18.6,0.26,0.98,0.04
1.01,-47.81,129.63,15.25,2.05,12.69,0.26,0.97,0.02
-4.8,-43.72,132.11,7.98,-10.11,3.89,0.19,1.0,0.0
-3.8,-44.98,135.63,18.11,10.5,-18.65,0.05,1.04,-0.04
14.2,-73.51,128.6,21.44,-11.63,-14.8,0.39,0.77,-0.22
14.9,-59.4,121.84,-16.1,-117.81,54.0,-0.44,0.87,-0.05
7.71,-64.15,118.24,-16.55,40.34,57.31,0.21,1.03,-0.07
4.65,-63.29,117.7,-7.34,-26.68,29.66,0.31,0.96,-0.07
3.65,-61.93,119.48,5.29,-3.98,17.95,0.3,0.96,-0.07
4.18,-62.04,118.96,14.47,-1.97,14.1,0.3,0.97,-0.07
3.81,-61.57,118.49,5.47,-7.57,16.06,0.3,0.98,-0.07
3.76,-61.34,118.06,5.6,-5.33,14.7,0.29,0.97,-0.07
