yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.14,-54.72,113.18,7.44,-5.57,16.2,0.4,0.93,-0.05
4.03,-54.75,113.04,7.49,-4.94,16.0,0.4,0.94,-0.05
4.13,-54.8,112.92,6.91,-5.18,15.54,0.41,0.95,-0.06
4.09,-54.75,112.97,7.05,-5.23,15.89,0.41,0.94,-0.06
4.22,-54.87,112.85,7.63,-4.88,15.79,0.41,0.94,-0.05
4.37,-54.75,112.82,7.06,-5.49,16.27,0.4,0.94,-0.06
4.27,-54.87,112.76,7.25,-4.61,16.74,0.4,0.94,-0.04
4.2,-54.84,112.7,7.17,-5.56,16.5,0.4,0.94,-0.05
4.32,-54.87,112.66,7.2,-4.99,16.21,0.41,0.95,-0.05
4.25,-54.85,112.72,7.24,-5.22,16.67,0.4,0.94,-0.04
4.21,-54.89,112.74,7.58,-4.99,16.34,0.4,0.95,-0.04
4.18,-54.96,112.72,7.47,-5.31,16.24,0.41,0.94,-0.05
4.1,-54.95,112.82,7.4,-5.34,16.15,0.41,0.94,-0.06
4.12,-55.04,112.84,7.89,-4.95,15.76,0.4,0.94,-0.05
4.17,-55.09,112.8,7.48,-5.49,15.92,0.4,0.94,-0.06
4.18,-54.95,112.9,7.27,-5.34,16.08,0.4,0.95,-0.05
4.2,-55.0,112.9,7.83,-4.56,16.12,0.41,0.94,-0.05
4.16,-54.88,113.02,7.43,-5.3,16.15,0.4,0.94,-0.06
4.24,-54.84,113.09,7.92,-4.67,16.05,0.41,0.94,-0.06
4.16,-54.81,113.07,7.75,-4.89,16.29,0.41,0.95,-0.06
