yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.16,-49.14,118.83,9.24,-4.05,16.07,0.31,0.95,0.06
4.13,-49.38,118.61,6.74,-5.92,15.95,0.31,0.94,0.06
4.06,-49.45,118.59,7.43,-5.35,15.69,0.3,0.94,0.04
4.0,-49.56,118.73,8.16,-5.46,15.45,0.31,0.95,0.05
4.07,-49.9,118.84,7.99,-6.47,15.7,0.31,0.96,0.05
4.08,-49.91,118.91,7.84,-5.19,15.75,0.33,0.96,0.05
4.13,-49.91,118.9,7.65,-4.98,15.89,0.32,0.95,0.06
3.99,-49.88,118.94,7.79,-4.97,15.4,0.31,0.95,0.05
4.02,-49.94,118.85,7.27,-5.31,15.47,0.31,0.96,0.06
3.99,-49.97,118.94,7.94,-5.25,15.39,0.31,0.95,0.05
3.91,-50.02,118.94,7.6,-5.35,15.08,0.31,0.95,0.04
3.9,-49.9,119.06,8.11,-4.63,15.08,0.31,0.96,0.06
4.04,-49.95,119.12,7.81,-5.36,15.58,0.31,0.96,0.05
3.96,-49.91,119.26,8.13,-5.03,15.29,0.31,0.95,0.06
3.94,-49.98,119.42,8.31,-5.35,15.17,0.31,0.95,0.05
