yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.35,10.56,-38.53,4.21,-2.38,1.34,-0.27,-0.94,-0.16
-0.02,10.44,-38.76,4.42,-1.33,-0.08,-0.27,-0.94,-0.15
0.8,10.45,-38.86,4.89,-0.82,3.08,-0.27,-0.94,-0.16
1.23,11.64,-35.31,19.98,4.17,4.76,-0.23,-0.88,-0.09
-1.13,12.36,-37.56,-2.8,2.43,-4.37,-0.25,-0.96,-0.11
-3.78,11.4,-35.87,11.63,-5.14,-14.6,-0.35,-0.93,-0.15
-9.24,11.7,-31.82,23.82,1.91,-35.67,-0.13,-1.01,-0.01
-15.7,23.81,-46.1,-49.57,49.23,-60.8,-0.16,-1.07,-0.08
11.9,-10.32,-61.43,-57.34,-129.26,45.0,0.34,-0.94,-0.04
5.9,1.13,-46.67,56.83,38.24,22.76,-0.84,-0.97,-0.43
-2.84,-2.96,-41.67,24.27,-17.95,-10.9,-0.18,-0.91,-0.23
-2.91,-5.36,-39.42,30.09,-1.92,-30.55,-0.23,-0.95,-0.2
-7.91,-5.42,-33.6,-2.55,45.89,-50.08,-0.09,-0.98,-0.13
-12.97,6.12,-36.39,-102.22,-100.41,20.0,0.04,-1.09,-0.02
5.26,-19.92,-63.26,79.63,16.7,23.88,0.22,-0.65,0.08
6.18,-14.56,-43.18,11.21,-26.09,3.57,-0.22,-1.04,-0.65
1.0,-20.13,-41.17,0.35,-0.23,-0.55,-0.31,-0.77,-0.05
-0.1,-18.68,-42.25,4.92,-2.4,-0.11,-0.3,-0.94,-0.15
-0.0,-17.83,-42.13,6.79,-0.47,0.02,-0.3,-0.93,-0.16
0.0,-16.52,-41.56,4.99,0.14,-1.3,-0.3,-0.92,-0.14
