yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.12,-56.82,109.87,7.47,-5.28,15.91,0.45,0.9,0.06
4.07,-56.93,109.87,7.51,-5.33,15.72,0.45,0.9,0.08
2.08,-58.3,110.47,9.69,-10.65,8.04,0.42,0.9,0.07
2.85,-60.82,114.02,21.41,-15.7,11.02,0.41,0.94,0.02
2.07,-60.54,112.98,3.14,-5.15,7.96,0.38,0.96,0.0
-3.6,-55.83,109.43,-7.26,12.51,-14.22,0.36,0.97,0.03
-8.5,-68.16,115.2,30.63,-54.29,-32.8,0.43,0.85,-0.04
24.1,-49.87,125.25,45.5,63.37,93.1,0.07,0.9,0.07
16.1,-71.51,120.54,-4.53,-86.01,61.99,0.61,0.44,-0.02
3.13,-69.13,122.66,16.82,1.44,12.03,0.38,0.98,-0.07
0.94,-68.33,122.23,7.12,-4.31,3.64,0.39,0.94,-0.05
-11.0,-67.63,124.17,15.29,-5.91,-44.84,0.26,1.01,-0.06
6.09,-98.85,128.92,31.58,-133.03,23.5,0.52,1.06,-0.86
9.36,-92.49,107.61,-46.78,37.34,108.8,-0.14,1.17,-0.17
5.12,-91.36,108.08,-21.76,-37.79,36.1,0.56,0.96,0.1
3.91,-90.12,108.69,8.78,-6.27,19.76,0.44,0.93,0.0
3.85,-88.81,109.41,9.55,-5.53,15.1,0.44,0.91,0.01
4.08,-87.54,109.28,9.77,-5.31,14.8,0.42,0.93,-0.02
4.11,-86.22,109.57,6.58,-5.18,15.75,0.42,0.92,-0.03
4.08,-84.89,109.6,8.26,-4.82,15.85,0.43,0.93,-0.02
