yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-51.0,-39.62,-24.64,-76.21,-18.89,-75.0,0.37,0.45,1.41
42.3,-26.34,3.79,34.28,75.36,-229.7,0.21,0.39,0.92
-12.0,-43.76,-54.18,117.03,90.34,-152.0,0.13,0.57,0.52
-65.0,-36.39,-41.87,53.41,-34.93,55.47,-0.35,0.48,0.14
-40.05,-37.67,1.1,-133.52,-19.4,124.0,0.88,0.46,0.62
25.7,-51.85,-41.64,-136.06,-112.76,-1.0,0.56,0.54,1.1
-59.0,-70.77,-73.41,107.44,128.95,-200.0,0.05,0.47,0.86
-40.0,-64.76,-47.17,141.2,17.48,-69.4,-0.29,0.7,0.31
0.44,-68.77,-18.26,-47.2,17.5,151.0,-0.12,0.55,-0.03
23.5,-69.04,-18.4,-236.24,-68.6,-49.0,0.76,0.51,0.93
9.76,-65.49,-71.63,37.33,23.82,-250.1,0.16,0.4,1.05
-57.0,-63.69,-68.66,156.29,-10.4,-154.0,0.06,0.77,0.42
-40.0,-50.58,-29.32,40.95,12.6,71.24,-0.31,0.58,0.09
1.96,-48.66,2.3,-211.24,-73.21,92.0,0.74,0.91,0.16
36.7,-52.23,-16.68,-137.11,-79.39,-23.0,0.7,0.38,1.08
-21.0,-70.63,-73.57,87.98,14.25,-156.5,0.18,0.6,0.89
-52.0,-71.65,-48.67,99.6,-28.4,1.69,-0.17,0.71,0.43
-25.0,-68.73,-11.55,-13.39,-16.74,90.9,-0.21,0.39,0.0
15.99,-59.98,14.46,-221.37,7.47,37.69,0.55,0.54,0.93
34.0,-64.57,-41.84,-0.59,0.35,-223.68,0.49,0.14,1.17
-43.0,-89.96,-64.5,141.01,41.12,-157.0,-0.15,0.65,0.81
-61.0,-82.05,-42.33,114.07,-5.7,7.54,-0.4,0.55,0.26
-11.4,-82.15,-9.43,-88.49,-20.52,141.0,0.12,0.68,-0.0
34.6,-65.68,-17.41,-233.78,-78.18,-84.0,0.59,0.33,1.16
-4.0,-102.58,-65.96,84.71,-15.21,-201.0,0.02,0.37,0.99
-64.0,-103.22,-76.88,131.21,0.38,-99.89,0.01,0.7,0.35
-39.0,-93.47,-54.49,97.1,15.41,61.48,-0.68,0.45,0.2
12.5,-86.65,-30.95,-230.79,-22.63,131.0,0.44,0.52,0.38
45.6,-74.84,-52.63,-101.95,-108.13,-1.0,0.61,0.57,1.04
-36.0,-97.63,-91.74,73.33,19.74,-235.8,0.3,0.6,0.9
-42.0,-97.75,-61.24,117.19,-15.79,-44.0,-0.21,0.7,0.51
-4.6,-89.11,-24.84,-45.53,54.04,133.9,0.06,0.56,0.15
28.1,-87.7,-22.31,-202.11,-150.88,-1.0,0.92,0.63,0.58
-13.0,-102.65,-79.72,-57.28,-13.57,-250.0,0.64,0.34,0.89
-65.0,-97.35,-86.66,68.71,24.21,-150.8,0.19,0.77,0.56
-34.0,-76.18,-44.1,79.35,6.06,48.6,-0.46,0.48,0.3
-8.0,-80.11,-15.7,-101.72,37.86,176.0,0.39,0.75,0.21
23.6,-74.81,-32.82,-169.58,-97.93,-14.0,0.8,0.55,0.96
-10.0,-101.37,-68.72,104.52,-17.11,-164.0,-0.15,0.43,1.27
-48.0,-99.49,-67.02,125.98,15.44,-17.8,-0.32,0.75,0.23
-27.0,-103.12,-27.97,-5.8,-9.98,108.69,-0.1,0.69,-0.16
-3.26,-97.18,-4.75,-238.26,-70.26,-51.0,0.54,0.52,1.05
37.0,-106.04,-47.85,-43.46,9.24,-250.1,0.5,0.33,0.9
-33.0,-125.4,-98.45,147.78,71.2,-131.0,0.14,0.65,0.37
-46.0,-130.05,-74.81,98.05,-32.36,-30.8,-0.42,0.75,0.33
-37.0,-138.44,-42.52,-82.48,10.67,91.35,0.15,0.59,-0.17
19.0,-136.33,-23.5,-152.68,-114.54,-4.0,0.72,0.52,1.34
25.0,-146.35,-83.34,-8.42,-7.71,-185.6,0.1,0.42,0.85
-6.0,-145.12,-101.58,136.27,-28.85,-107.0,0.15,0.72,0.35
-30.0,-118.54,-61.77,83.52,0.34,-12.56,-0.5,0.38,0.37
-8.0,-125.13,-33.76,-182.53,-46.53,145.0,0.36,0.58,0.27
37.0,-129.82,-32.14,-212.21,-89.15,-12.0,0.87,0.16,1.19
-11.0,-147.52,-92.04,77.59,-36.41,-179.0,0.32,0.19,1.22
-62.0,-131.95,-87.62,109.7,-55.94,-146.0,-0.13,0.75,0.6
-34.0,-132.01,-48.99,58.57,-16.45,75.73,-0.15,0.48,0.13
11.0,-126.51,-23.15,-250.14,-56.04,99.0,0.75,0.7,0.64
42.0,-119.23,-69.92,-88.27,-14.24,-234.0,0.52,0.23,1.02
-38.0,-140.59,-94.61,135.48,86.29,-116.0,0.25,0.67,0.47
-47.0,-132.9,-82.57,94.41,-49.47,-31.6,-0.38,0.66,0.43
-22.0,-130.23,-38.59,-9.18,-34.72,145.0,0.25,0.51,-0.03
24.0,-126.43,-28.99,-250.14,-87.0,-43.0,0.61,0.65,0.87
19.0,-128.39,-78.2,0.08,41.43,-241.93,0.31,0.35,1.04
-64.0,-115.31,-83.91,89.81,-4.6,44.26,-0.16,0.71,0.44
-34.0,-106.44,-52.61,-198.55,15.32,165.0,-0.42,0.48,0.41
-5.0,-100.02,-22.16,-113.76,-100.08,-1.0,0.62,0.64,0.37
41.0,-109.2,-42.04,30.63,12.25,-182.0,0.69,0.56,1.14
-8.0,-134.81,-100.18,152.53,-11.5,-87.0,0.59,0.39,1.24
-62.0,-106.93,-79.89,20.66,-7.73,94.22,-0.08,0.77,0.35
-35.0,-112.34,-39.58,-208.47,-21.58,76.0,-0.13,0.56,0.12
