yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.08,-50.12,118.91,7.82,-4.96,15.81,0.3,0.95,0.06
4.06,-50.1,118.98,7.65,-5.06,15.69,0.3,0.95,0.07
3.81,-48.26,127.35,7.86,-5.11,15.67,0.29,0.96,0.01
1.5,-44.91,126.71,41.02,2.02,14.73,0.24,1.01,-0.0
-4.5,-41.78,129.73,5.56,7.81,5.78,0.18,0.97,-0.04
-7.3,-40.93,136.4,19.75,7.03,-17.65,-0.02,1.28,0.19
21.6,-35.41,146.67,34.58,-3.43,-28.54,-0.13,1.02,-0.48
3.88,-32.55,123.65,52.73,14.51,83.44,-0.12,1.07,-0.37
7.81,-40.59,108.15,-79.94,4.84,14.92,0.43,0.79,0.25
5.82,-48.09,106.41,-51.72,-33.18,30.1,0.35,0.93,0.09
4.25,-48.8,106.78,-0.67,-33.28,22.37,0.36,0.92,0.11
3.94,-50.33,106.41,7.73,-7.18,16.42,0.36,0.93,0.1
3.61,-50.33,106.8,4.69,-10.63,15.23,0.34,0.93,0.1
3.87,-50.23,106.91,7.6,-4.87,13.95,0.34,0.93,0.1
4.18,-50.33,107.18,6.47,-4.51,14.95,0.34,0.93,0.11
4.0,-50.0,107.64,7.15,-5.27,16.07,0.34,0.94,0.11
4.02,-50.09,107.72,7.95,-3.59,15.45,0.34,0.94,0.12
4.03,-50.04,108.0,6.59,-5.2,15.51,0.33,0.92,0.11
4.07,-50.23,108.28,7.29,-4.73,15.57,0.35,0.93,0.11
3.88,-49.93,108.65,7.5,-5.54,15.72,0.34,0.93,0.11
