yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
3.88,-48.76,120.61,7.4,-4.37,14.94,0.3,0.95,0.04
3.88,-48.41,120.91,8.96,-3.61,14.91,0.3,0.95,0.03
3.01,-48.46,121.56,10.4,-5.17,11.62,0.3,0.97,0.02
1.79,-42.62,130.36,42.96,18.04,6.92,0.28,1.06,-0.08
2.99,-41.48,131.16,12.0,0.08,11.51,0.26,1.0,-0.03
-0.1,-38.35,132.34,13.66,8.11,-0.74,0.24,1.0,-0.07
-4.8,-41.52,129.91,-1.63,-17.57,-18.5,0.14,0.98,0.0
-1.8,-30.24,141.66,55.95,38.97,-7.18,0.06,1.18,-0.32
30.8,-21.29,135.84,-13.62,30.02,118.9,-0.09,0.75,-0.08
0.76,-13.42,117.59,-63.82,29.95,2.94,0.28,1.37,0.1
4.48,-15.0,116.86,3.95,-6.05,17.31,0.25,0.93,-0.01
4.59,-16.1,114.61,-1.76,-3.9,17.64,0.31,0.95,0.05
4.15,-16.46,116.29,13.76,-1.05,16.02,0.32,0.95,0.06
3.67,-17.67,116.08,6.54,-4.37,14.1,0.35,0.98,0.07
3.63,-19.11,116.29,7.94,-5.76,14.0,0.31,0.95,0.05
