yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.17,38.83,38.37,9.76,-10.34,16.16,0.17,0.66,0.71
0.4,34.8,37.4,-5.05,-7.37,1.56,0.25,0.66,0.6
-60.41,68.66,47.87,40.31,140.85,-233.0,-0.12,0.87,0.76
29.69,69.5,56.77,35.9,9.89,114.64,-0.18,0.28,0.18
8.87,44.63,7.24,-199.29,-85.31,34.0,0.38,0.87,0.4
-64.7,34.93,-10.12,-72.21,-28.14,-250.0,0.52,0.5,1.12
-35.07,84.46,20.68,121.39,204.1,-135.0,-0.08,0.1,1.08
30.16,69.46,45.8,95.56,-50.82,116.0,-0.19,0.33,0.17
12.16,50.45,-1.25,-191.54,-61.59,46.0,0.48,1.06,0.37
-60.8,23.45,-39.08,-154.27,-95.21,-23.0,0.82,0.31,1.25
-51.11,69.23,-9.53,109.49,187.56,-197.0,-0.04,0.38,1.07
22.52,72.35,19.47,111.11,15.67,86.6,-0.38,0.19,0.27
20.94,57.25,-7.18,-116.94,-47.53,80.0,0.14,0.81,0.02
-26.8,37.35,-41.03,-138.4,-69.97,-10.0,0.14,0.18,1.45
-62.4,62.08,-28.98,38.69,106.0,-240.0,0.13,0.42,1.22
5.66,85.49,7.74,142.93,98.9,21.86,-0.42,0.01,0.65
25.32,79.44,-1.7,-49.18,-10.38,97.7,0.02,0.86,-0.19
-4.77,30.79,-50.29,-201.97,-179.88,-1.0,0.35,0.69,0.78
-53.3,51.14,-47.63,-0.01,88.38,-205.1,0.25,0.34,1.13
-34.2,83.57,-10.36,138.21,133.75,-132.0,-0.49,0.41,0.74
14.16,68.66,14.64,93.11,-55.2,54.69,-0.53,0.39,0.04
18.79,44.07,-22.45,-156.24,-83.91,72.0,0.35,0.72,0.27
-18.8,11.48,-37.9,-68.13,-122.15,-72.0,0.25,0.33,1.21
-50.4,35.04,-31.64,15.27,94.37,-194.0,-0.21,0.41,0.93
-9.89,54.08,7.66,148.53,76.27,-38.1,-0.4,0.31,0.44
22.82,11.13,36.84,107.89,-167.82,88.0,-0.33,0.75,-0.01
7.89,-10.13,-24.39,-250.14,-80.48,30.0,0.34,1.0,0.25
-54.0,-22.2,-35.36,-50.3,-49.04,-207.0,0.11,0.29,1.05
-51.28,0.81,1.38,138.45,87.72,-198.0,-0.16,0.46,1.08
3.66,-3.38,40.16,150.7,-24.58,14.0,-0.55,0.36,0.29
25.41,-1.08,17.14,-99.71,8.28,98.1,-0.03,0.73,-0.06
-12.0,-36.86,-17.88,-144.24,-141.53,-4.0,0.4,0.91,1.08
-58.0,-32.68,-13.84,8.67,12.73,-226.44,0.2,0.5,0.88
-7.19,-14.67,25.64,151.27,63.98,-27.6,-0.29,0.45,0.75
23.03,-18.14,40.73,54.48,-20.46,88.92,-0.29,0.59,0.0
14.8,-32.83,-15.94,-228.92,-56.4,57.0,0.64,0.82,0.42
-58.0,-40.06,-33.81,-76.18,-30.78,-227.0,0.57,0.28,1.36
-52.55,-2.67,-6.1,101.92,141.3,-202.0,-0.21,0.37,0.85
9.49,-6.16,34.47,155.17,-19.91,36.6,-0.38,0.47,0.31
21.18,-0.6,6.03,-122.53,21.33,81.7,-0.0,0.71,0.06
-10.0,-45.18,-34.69,-167.01,-175.05,-4.0,0.45,0.58,0.9
