yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.09,-47.57,120.77,7.37,-5.09,15.79,0.28,0.97,-0.05
3.99,-47.68,120.65,7.09,-5.46,15.34,0.28,0.97,-0.05
4.0,-47.72,120.69,7.8,-5.18,15.43,0.29,0.97,-0.04
3.92,-48.39,122.32,14.06,-7.69,15.06,0.29,1.0,-0.03
2.85,-38.85,120.84,2.13,33.42,11.02,0.29,0.91,-0.02
0.56,-36.97,119.34,0.95,3.38,2.17,0.23,1.0,-0.01
-6.3,-33.62,123.64,23.33,8.79,-24.44,0.14,1.01,-0.0
5.06,-54.74,103.57,-71.72,-88.49,19.4,0.25,1.47,0.49
23.4,-30.2,103.88,6.8,87.85,90.41,-0.25,1.06,-0.32
-1.68,-30.16,92.81,-37.23,-5.56,-6.5,-0.13,1.13,0.68
7.09,-44.51,88.04,-14.41,-58.99,27.3,0.37,0.87,0.23
4.07,-44.7,90.39,12.61,-4.59,15.65,0.35,0.93,0.13
3.85,-44.18,91.34,6.99,-2.21,14.85,0.31,0.95,0.1
3.96,-45.44,91.78,5.11,-9.19,15.28,0.31,0.93,0.11
3.64,-45.9,92.87,7.63,-6.27,13.98,0.3,0.94,0.09
3.74,-45.8,93.75,6.97,-4.19,14.45,0.3,0.95,0.11
4.02,-46.21,94.64,7.27,-6.15,15.5,0.31,0.94,0.12
3.88,-47.23,95.41,6.87,-8.74,14.98,0.29,0.92,0.11
4.57,-48.05,95.92,6.02,-8.03,17.63,0.3,0.94,0.12
4.33,-48.15,97.11,8.95,-5.18,16.7,0.32,0.94,0.12
