yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.17,-57.84,109.12,7.43,-5.15,16.11,0.44,0.9,0.1
4.13,-57.79,109.3,8.14,-4.87,15.95,0.44,0.89,0.1
2.7,-59.47,109.86,9.5,-12.04,10.44,0.42,0.9,0.09
-0.6,-68.35,121.61,54.32,-41.76,-2.62,0.39,0.94,0.17
2.37,-62.28,130.57,43.76,13.94,9.11,0.08,1.14,-0.35
0.52,-24.93,122.57,-20.56,145.02,2.02,0.49,0.83,-0.15
10.5,-13.82,129.61,36.31,43.01,40.72,0.24,0.93,-0.16
8.88,-12.73,131.01,14.26,4.35,34.3,0.24,0.96,-0.05
5.72,-18.19,129.04,1.98,-20.63,22.02,0.36,0.97,-0.03
3.14,-27.39,126.43,0.5,-35.21,12.11,0.49,0.88,0.01
3.75,-53.95,141.49,69.23,-107.81,14.4,0.43,1.27,-0.09
-20.0,-50.43,111.66,-107.5,9.18,-79.2,0.36,0.84,-0.04
6.79,-67.2,93.48,-65.21,-75.92,26.2,-0.03,0.68,-0.35
13.69,-60.94,95.14,9.53,16.65,52.66,0.27,1.04,-0.02
7.17,-63.25,95.31,4.85,-15.75,27.69,0.36,0.96,-0.02
5.34,-61.5,92.07,-8.23,0.79,20.62,0.44,0.95,-0.0
6.07,-67.03,84.85,-24.79,-28.36,23.4,0.41,0.95,0.1
3.06,-64.8,87.47,13.93,2.29,11.82,0.43,0.9,0.11
3.9,-63.92,88.98,9.78,-2.91,15.05,0.42,0.9,0.11
4.43,-63.15,90.7,10.87,-3.15,17.12,0.43,0.91,0.08
