yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.27,-57.06,111.37,6.78,-6.77,16.42,0.42,0.94,-0.02
4.34,-56.97,110.97,5.75,-4.87,16.76,0.42,0.93,-0.01
4.28,-56.94,111.01,7.53,-5.1,16.53,0.43,0.93,-0.03
4.28,-57.05,111.12,7.77,-5.6,16.44,0.43,0.92,-0.02
3.9,-57.02,111.42,8.55,-5.11,15.05,0.42,0.93,-0.01
4.21,-56.99,111.21,6.49,-5.17,16.24,0.42,0.93,-0.03
4.15,-56.86,111.13,7.01,-4.75,16.04,0.42,0.93,-0.02
4.08,-56.8,111.08,7.15,-4.9,15.7,0.43,0.93,-0.02
4.08,-56.68,111.09,7.36,-4.75,15.76,0.42,0.93,-0.02
4.13,-56.65,110.99,6.9,-5.08,15.93,0.42,0.93,-0.03
4.29,-56.59,111.1,7.66,-4.93,16.43,0.42,0.93,-0.02
4.0,-56.58,111.29,8.02,-5.21,15.43,0.42,0.93,-0.02
4.21,-56.42,111.41,7.88,-4.5,16.25,0.43,0.93,-0.02
4.22,-56.36,111.43,7.49,-4.88,16.3,0.42,0.93,-0.03
4.24,-56.36,111.44,7.44,-5.08,16.31,0.43,0.93,-0.03
3.72,-55.99,111.86,9.1,-3.6,14.36,0.42,0.92,-0.02
4.33,-56.07,111.77,7.07,-5.42,16.72,0.42,0.93,-0.03
4.31,-56.16,111.75,7.35,-5.41,16.58,0.42,0.93,-0.02
4.24,-56.36,111.92,8.15,-5.9,16.38,0.42,0.93,-0.02
4.25,-56.47,111.96,7.66,-5.56,16.4,0.43,0.93,-0.03
