yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.37,-60.34,107.29,7.44,-4.89,17.0,0.48,0.89,0.07
4.19,-60.61,107.13,7.51,-5.52,16.89,0.47,0.88,0.08
-0.3,-69.52,106.79,6.71,-6.29,16.19,0.45,0.87,0.04
0.53,-70.13,116.44,5.83,-41.15,-1.22,0.27,0.81,-0.03
-3.4,-45.07,105.27,44.29,-10.65,2.04,0.41,0.83,-0.09
18.2,-51.34,105.59,-36.29,93.74,-13.3,0.26,0.89,-0.1
7.26,-50.64,109.27,6.56,-29.83,70.57,0.39,0.92,-0.04
6.09,-53.06,105.49,20.96,-1.69,27.91,0.37,0.89,-0.04
2.41,-59.97,106.23,-8.44,-14.24,23.4,0.4,0.93,0.01
-4.6,-69.39,121.35,9.24,-32.57,9.3,-0.09,1.44,-0.25
3.7,-40.12,105.26,65.14,-48.09,-18.0,0.53,0.95,-0.32
22.2,-54.09,102.85,-54.15,110.61,14.2,0.22,1.05,-0.13
8.09,-54.72,104.52,-5.05,-60.78,86.01,0.43,0.96,-0.06
6.79,-57.81,101.61,12.65,-7.34,31.13,0.41,0.88,-0.08
3.63,-57.1,103.29,-5.31,-17.22,26.22,0.45,0.93,-0.04
3.37,-56.39,103.16,12.84,-2.25,14.0,0.39,0.96,-0.04
4.06,-55.51,103.51,5.17,-2.78,12.96,0.46,0.91,-0.03
3.78,-55.22,104.18,7.79,-1.28,15.68,0.43,0.92,-0.03
3.95,-54.6,104.77,8.92,-3.73,14.61,0.43,0.93,-0.03
4.11,-54.66,105.2,8.61,-2.42,15.24,0.43,0.94,-0.03
