yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.09,-50.93,115.72,7.24,-5.77,15.81,0.31,0.93,0.13
-2.3,-31.41,115.57,6.95,-4.95,15.88,0.32,0.93,0.14
4.5,-44.53,127.04,9.37,75.3,-9.15,0.46,0.72,0.12
11.5,-70.76,132.0,52.49,-55.5,17.31,0.22,0.92,0.12
-14.0,-26.63,122.47,30.08,-110.08,44.5,0.25,0.97,-0.41
20.5,-22.47,124.21,-26.53,171.15,-57.0,0.55,0.89,-0.02
13.6,-36.61,122.24,15.4,14.61,78.92,0.33,1.3,0.35
5.38,-37.56,122.09,3.06,-55.04,52.56,0.58,0.86,0.02
2.84,-35.55,119.67,7.07,-7.2,20.69,0.26,0.95,-0.03
4.45,-41.6,117.96,-1.27,5.3,10.95,0.34,0.93,0.07
4.34,-43.65,118.55,0.79,-27.25,17.17,0.3,0.94,0.07
4.06,-43.1,119.24,9.8,-12.04,16.76,0.31,0.94,0.07
4.06,-44.42,119.05,10.15,-2.03,15.68,0.3,0.97,0.02
4.23,-45.5,118.27,6.67,-9.51,15.62,0.29,0.96,0.04
4.29,-45.32,119.1,4.41,-8.63,16.33,0.3,0.95,0.04
3.92,-45.44,118.86,10.69,-3.82,16.56,0.3,0.96,0.02
3.83,-45.53,118.84,6.48,-5.01,15.15,0.3,0.96,0.04
4.23,-46.04,119.13,7.26,-4.95,14.72,0.29,0.97,0.02
4.19,-45.79,119.3,8.6,-6.6,16.34,0.3,0.96,0.02
4.32,-45.32,119.62,8.33,-3.42,16.1,0.32,0.95,0.04
