yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
3.87,-48.55,120.48,7.49,-5.28,14.9,0.3,0.97,-0.06
3.94,-48.62,120.62,8.24,-5.42,15.21,0.29,0.97,-0.07
4.04,-48.71,120.48,7.12,-5.44,15.58,0.3,0.97,-0.06
4.03,-48.85,120.52,7.8,-5.75,15.56,0.29,0.97,-0.06
3.89,-48.6,120.71,8.5,-4.08,15.02,0.3,0.97,-0.07
3.98,-48.62,120.7,7.77,-5.11,15.32,0.3,0.97,-0.08
3.94,-48.46,120.83,8.27,-4.46,15.23,0.3,0.97,-0.07
4.02,-48.4,120.88,7.93,-4.84,15.53,0.3,0.97,-0.07
3.94,-48.54,120.83,7.62,-5.56,15.23,0.3,0.97,-0.06
3.97,-48.49,120.8,7.59,-4.89,15.27,0.29,0.97,-0.08
4.06,-48.52,120.84,7.93,-5.11,15.63,0.3,0.97,-0.07
4.03,-48.4,120.72,7.37,-4.56,15.54,0.3,0.97,-0.08
4.07,-48.57,120.55,7.05,-5.73,15.72,0.3,0.97,-0.06
4.02,-48.66,120.36,7.05,-5.37,15.5,0.3,0.97,-0.07
4.15,-48.79,120.31,7.5,-5.53,15.95,0.31,0.97,-0.07
