yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-0.03,4.91,-41.4,5.49,-0.45,0.06,-0.18,-0.94,0.14
0.02,4.83,-41.45,5.52,-1.43,-0.1,-0.18,-0.95,0.14
-1.75,6.98,-44.95,5.48,-1.21,0.07,-0.18,-0.94,0.13
-1.0,-0.44,-40.48,-9.01,6.85,-6.74,-0.26,-0.91,0.09
-1.33,2.26,-39.85,24.44,-29.09,-3.85,-0.04,-1.02,-0.08
-7.05,1.07,-39.19,9.41,9.88,-5.15,-0.1,-0.98,0.06
-9.8,-10.5,-44.76,9.73,-5.37,-27.21,-0.1,-0.99,0.05
19.7,-21.54,-50.26,-14.93,-47.02,-37.0,-0.08,-1.03,0.01
11.3,-35.08,-23.1,-17.68,-48.6,76.1,-0.26,-0.94,-0.14
-0.0,-28.71,-24.76,109.48,-63.28,43.6,-1.06,-1.51,-0.17
-0.2,-28.82,-26.42,3.73,10.44,1.25,-0.21,-0.91,0.03
-0.1,-27.1,-26.88,6.08,0.22,-0.33,-0.23,-0.95,0.03
-0.0,-25.65,-27.54,2.11,-6.74,-0.9,-0.18,-0.97,0.04
0.11,-24.38,-28.0,6.61,0.53,-0.75,-0.19,-0.98,0.02
0.13,-23.28,-28.66,5.92,-0.13,-0.03,-0.17,-0.97,0.02
0.14,-21.98,-29.36,6.47,-0.69,0.41,-0.18,-0.95,0.04
0.04,-20.9,-30.03,5.54,-1.22,0.49,-0.18,-0.95,0.05
0.04,-19.85,-30.54,5.27,-0.24,0.53,-0.18,-0.96,0.04
0.03,-18.9,-30.87,5.34,-0.86,0.15,-0.18,-0.96,0.03
0.08,-17.99,-31.27,5.79,-0.91,0.15,-0.19,-0.95,0.03
