yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
3.92,-46.06,122.22,7.78,-4.99,15.63,0.25,0.97,0.02
4.01,-46.12,122.27,6.98,-4.31,15.14,0.26,0.97,0.04
3.89,-46.01,122.28,7.8,-5.26,15.48,0.26,0.97,0.03
3.94,-46.21,122.16,7.63,-4.6,15.02,0.25,0.96,0.04
3.9,-46.17,122.25,7.1,-5.82,15.21,0.25,0.96,0.02
2.89,-66.06,125.92,7.85,-4.87,14.95,0.3,0.88,0.16
4.97,-68.77,131.91,23.35,-84.47,11.16,0.1,1.19,-0.26
0.17,-59.86,124.96,32.02,-20.73,19.2,0.28,0.9,-0.15
9.35,-26.98,128.63,-17.99,27.39,0.66,0.01,0.69,-0.32
8.44,-24.22,131.73,24.35,122.73,36.1,0.18,1.01,-0.05
4.51,-22.54,133.48,20.31,8.33,32.45,0.22,0.98,-0.06
4.32,-29.45,129.75,15.81,4.85,17.42,0.24,0.94,-0.07
4.13,-31.19,131.01,-5.63,-29.15,16.69,0.24,1.0,-0.04
4.65,-31.88,130.81,13.66,-9.49,15.88,0.23,0.99,-0.08
4.16,-31.56,131.21,8.02,-5.67,17.96,0.24,0.99,-0.09
