yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
3.84,-47.09,119.8,7.41,-5.63,14.83,0.29,0.97,-0.05
3.96,-47.09,119.95,8.29,-4.71,15.24,0.31,0.97,-0.06
4.02,-47.13,119.8,7.07,-4.92,15.53,0.31,0.97,-0.05
3.93,-47.18,119.9,8.12,-4.92,15.19,0.31,0.96,-0.05
3.99,-47.65,119.79,7.18,-6.72,15.4,0.3,0.97,-0.05
3.76,-47.57,119.63,6.96,-4.55,14.51,0.3,0.97,-0.05
4.04,-47.84,119.71,7.81,-5.98,15.5,0.3,0.97,-0.06
3.98,-47.93,119.65,7.44,-5.22,15.37,0.31,0.97,-0.06
3.88,-47.94,119.63,7.47,-5.03,14.99,0.3,0.97,-0.05
3.86,-47.9,119.73,7.92,-4.79,14.92,0.3,0.97,-0.06
3.86,-48.04,119.76,7.75,-5.49,14.92,0.3,0.97,-0.05
3.94,-48.2,119.74,7.53,-5.54,15.15,0.3,0.97,-0.06
4.05,-48.36,119.89,8.15,-5.68,15.65,0.29,0.96,-0.05
3.94,-48.43,119.86,7.5,-5.31,15.23,0.3,0.97,-0.06
3.88,-48.29,119.83,7.41,-4.52,14.98,0.29,0.97,-0.06
