yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.14,-58.07,109.35,7.89,-4.48,15.4,0.46,0.91,0.05
3.44,-56.65,108.14,7.76,-5.21,15.91,0.46,0.91,0.06
0.65,-54.98,114.72,2.56,0.58,13.29,0.47,0.94,0.09
2.0,-55.3,114.88,33.29,1.53,2.5,0.42,0.93,0.03
-4.0,-54.21,112.44,7.65,-7.11,7.74,0.33,0.96,-0.02
-4.9,-73.85,116.32,-2.84,-1.57,-15.63,0.31,0.95,0.03
22.8,-73.43,120.0,21.66,-85.28,-19.1,0.29,1.05,-0.0
4.5,-76.79,104.74,20.39,-8.76,87.78,0.15,1.01,0.04
2.91,-74.62,102.37,-53.41,-22.69,17.3,0.4,1.33,0.26
-0.3,-72.38,103.94,-3.46,0.05,11.23,0.39,0.93,-0.02
-10.0,-69.94,100.14,11.76,0.47,-1.31,0.38,0.95,-0.02
11.0,-77.7,108.83,-11.12,0.12,-38.95,0.22,1.03,0.03
13.7,-59.14,109.19,42.71,-36.79,42.63,0.56,0.77,-0.27
1.21,-51.36,106.47,7.29,59.19,53.04,-0.29,0.95,-0.08
5.52,-50.99,104.39,-3.66,25.98,4.66,0.43,0.88,-0.02
4.26,-50.62,104.52,-0.96,-2.12,21.33,0.49,0.88,0.1
4.34,-51.06,104.34,7.5,-2.14,16.46,0.48,0.88,0.1
4.09,-51.16,104.51,6.34,-5.31,16.74,0.48,0.87,0.1
4.03,-51.31,104.81,7.62,-4.07,15.75,0.48,0.88,0.1
3.96,-51.56,104.79,8.22,-4.27,15.55,0.48,0.89,0.1
