yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
3.99,-49.89,117.51,7.85,-5.08,15.74,0.31,0.93,0.13
4.08,-50.03,117.43,7.18,-5.11,15.39,0.29,0.94,0.12
3.39,-62.99,123.59,7.08,-5.87,15.76,0.27,0.84,0.19
8.33,-70.2,134.93,32.69,-57.33,13.08,0.32,1.02,-0.05
-17.0,-49.2,125.4,53.84,-36.35,32.15,0.24,0.99,-0.05
10.3,-38.12,130.36,-28.75,75.11,-68.3,-0.22,0.8,0.06
12.3,-31.53,130.39,28.19,34.19,39.79,0.15,1.02,-0.1
4.9,-29.88,121.7,8.22,21.69,47.35,0.24,0.98,0.06
5.5,-33.48,117.83,-26.55,3.41,18.92,0.19,1.0,0.03
5.04,-37.79,118.06,-8.22,-17.09,21.24,0.24,0.93,0.14
4.06,-38.56,117.91,7.12,-20.84,19.31,0.29,0.93,0.18
5.51,-44.17,117.77,6.6,-6.84,15.66,0.3,0.94,0.13
4.43,-44.08,118.29,7.18,-26.01,21.28,0.31,0.93,0.14
4.18,-44.39,118.34,9.62,-3.95,17.09,0.31,0.93,0.14
4.06,-44.99,118.42,7.97,-5.44,16.15,0.31,0.93,0.14
4.04,-44.78,118.42,8.16,-6.59,15.68,0.31,0.93,0.13
4.15,-45.17,118.22,7.82,-3.41,15.6,0.31,0.93,0.14
4.18,-45.34,118.04,6.94,-5.87,15.95,0.32,0.92,0.15
3.51,-43.15,117.12,7.0,-5.04,16.14,0.26,0.92,0.17
3.82,-43.03,116.64,4.2,4.56,13.56,0.27,0.93,0.17
