yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.18,-49.33,119.53,7.64,-5.53,16.14,0.3,0.95,0.04
4.0,-49.25,119.69,8.18,-4.82,15.44,0.3,0.96,0.04
2.73,-48.4,126.83,10.02,-5.1,15.02,0.3,0.96,0.04
1.55,-47.4,125.28,34.43,-1.21,10.54,0.37,0.99,0.01
-6.0,-46.95,126.79,1.53,-1.95,5.99,0.2,0.99,0.01
13.1,-62.13,132.72,13.47,-4.04,-23.11,0.19,1.0,0.02
6.76,-50.84,119.51,35.08,-63.41,50.69,0.63,1.02,-0.27
16.9,-64.2,109.54,-40.69,31.27,26.11,-0.5,0.95,-0.42
2.32,-65.25,110.76,-32.8,-59.65,65.4,0.27,1.05,-0.14
-3.5,-66.6,113.13,11.0,-11.55,8.91,0.33,0.99,-0.06
-8.6,-77.11,114.59,15.71,-13.47,-13.7,0.28,0.99,-0.15
23.2,-60.47,127.28,9.81,-52.56,-33.36,0.03,1.23,-0.0
1.38,-44.27,114.53,57.05,54.61,89.63,0.01,0.93,-0.22
3.98,-43.59,116.33,-41.92,57.34,5.31,0.26,1.05,-0.27
3.48,-43.03,117.53,13.92,-1.72,15.35,0.28,0.93,-0.07
