yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.0,-50.44,118.37,7.82,-5.41,15.46,0.31,0.96,0.02
4.26,-50.44,118.09,6.41,-5.14,16.46,0.32,0.95,0.01
4.08,-50.16,118.15,7.72,-4.01,15.76,0.32,0.95,0.02
4.16,-49.82,118.48,8.89,-3.7,16.07,0.32,0.95,0.03
4.08,-50.38,118.28,6.74,-7.25,15.68,0.32,0.95,0.02
3.99,-50.37,118.34,7.82,-5.05,15.39,0.32,0.95,0.03
4.09,-50.58,118.29,7.37,-5.95,15.78,0.32,0.95,0.02
3.97,-50.66,118.16,7.05,-5.46,15.34,0.32,0.95,0.02
4.0,-50.55,118.05,7.09,-4.69,15.45,0.32,0.96,0.03
3.87,-50.2,118.04,7.45,-3.76,14.92,0.32,0.95,0.03
4.1,-50.18,118.08,7.59,-5.06,15.84,0.31,0.95,0.02
4.33,-50.34,117.84,6.53,-5.7,16.64,0.32,0.95,0.02
4.11,-50.1,117.96,8.02,-4.07,15.81,0.33,0.95,0.02
4.03,-50.28,117.94,7.47,-5.74,15.56,0.32,0.95,0.02
4.12,-50.41,117.74,6.71,-5.58,15.9,0.32,0.95,0.02
