yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.08,-49.07,120.25,7.94,-4.55,15.44,0.31,0.96,0.03
2.82,-49.04,118.54,7.84,-5.54,15.76,0.32,0.96,0.02
7.4,-45.33,117.73,0.56,-5.18,10.86,0.28,0.98,-0.02
3.36,-43.56,118.99,3.88,9.54,28.59,0.28,1.0,0.0
-0.7,-44.11,119.52,12.44,2.75,12.98,0.32,0.97,0.05
-8.2,-44.22,120.84,9.29,-6.66,-2.77,0.28,0.99,0.01
-5.8,-40.09,142.04,11.19,-6.42,-31.84,0.12,0.99,0.04
11.1,-20.2,158.76,91.4,10.07,-22.58,0.08,1.34,0.15
3.08,-54.87,147.68,79.21,72.15,42.95,-0.12,0.95,-0.41
2.2,-47.45,145.75,-30.61,-143.66,11.0,-0.1,0.86,-0.26
4.06,-47.06,144.15,3.21,22.07,8.44,0.12,0.95,-0.13
3.61,-47.68,144.47,5.01,-3.62,15.69,0.26,0.98,-0.06
4.21,-46.6,143.68,12.86,-7.24,13.95,0.3,0.96,-0.04
4.31,-46.22,142.98,8.06,-0.9,16.19,0.27,0.99,-0.06
4.19,-45.81,141.43,8.57,-3.25,16.63,0.3,0.98,-0.04
