yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
3.92,-51.84,115.57,8.05,-5.4,15.14,0.35,0.94,0.05
4.09,-52.07,115.72,8.11,-5.93,15.8,0.36,0.94,0.04
3.75,-51.77,116.79,11.77,-3.81,14.5,0.35,0.93,0.04
0.16,-46.52,126.38,45.56,15.57,0.63,0.31,0.97,-0.04
0.46,-46.24,127.58,13.44,-3.69,1.79,0.29,0.96,-0.04
-6.8,-49.51,122.86,-10.79,-18.49,-26.0,0.22,1.0,-0.07
10.4,-56.62,126.97,27.27,-31.29,39.98,0.65,1.01,-0.25
-6.67,18.32,142.04,8.35,151.2,51.02,0.85,13.26,0.0
0.89,21.01,146.07,70.47,135.8,-25.7,-0.34,0.94,-0.28
-2.54,18.72,151.15,27.66,16.84,3.41,0.12,1.15,-0.28
-3.32,-3.39,157.59,31.9,-4.09,-9.82,0.36,1.0,-0.07
35.5,25.23,164.21,37.24,-84.77,-12.8,0.19,1.0,-0.19
8.21,11.55,169.35,38.24,113.79,136.5,0.14,1.15,-0.12
8.33,-6.56,159.67,38.47,-48.3,31.69,-0.04,1.02,0.09
4.69,-9.68,156.89,-22.08,-66.73,32.0,0.31,0.87,-0.56
