yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
3.98,-55.2,112.43,7.27,-4.76,15.35,0.41,0.93,-0.04
4.01,-54.9,112.59,8.07,-3.86,15.47,0.41,0.94,-0.03
4.21,-54.95,112.53,7.24,-5.15,16.21,0.42,0.93,-0.01
4.2,-54.81,112.65,7.92,-4.46,16.21,0.41,0.94,-0.02
4.16,-54.82,112.78,8.03,-5.02,16.05,0.41,0.93,-0.03
4.34,-54.9,112.71,7.21,-5.35,16.74,0.41,0.94,-0.03
4.26,-54.98,112.59,6.99,-5.26,16.4,0.42,0.94,-0.02
4.14,-54.97,112.57,7.4,-4.98,15.98,0.41,0.93,-0.03
4.12,-54.91,112.65,7.81,-4.72,15.92,0.42,0.94,-0.02
4.15,-54.95,112.55,7.01,-5.18,15.95,0.41,0.93,-0.03
4.34,-55.11,112.59,7.58,-5.73,16.74,0.41,0.94,-0.03
4.2,-55.07,112.63,7.6,-4.9,16.23,0.41,0.94,-0.03
4.11,-55.12,112.53,7.06,-5.19,15.79,0.41,0.94,-0.03
4.36,-55.19,112.62,7.79,-5.33,16.78,0.4,0.94,-0.04
4.09,-55.09,112.81,8.15,-4.74,15.79,0.41,0.94,-0.03
4.13,-55.31,113.03,8.33,-5.98,15.95,0.41,0.94,-0.04
4.11,-55.34,113.07,7.61,-5.24,15.82,0.41,0.94,-0.03
4.14,-55.33,112.99,7.24,-5.07,15.99,0.41,0.94,-0.03
4.06,-55.32,113.09,7.89,-5.05,15.66,0.41,0.94,-0.03
4.17,-55.29,112.94,6.95,-4.99,16.11,0.42,0.94,-0.03
