yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
3.88,-48.99,119.82,7.63,-5.55,14.98,0.29,0.97,-0.06
3.9,-48.8,119.8,7.49,-4.37,15.06,0.3,0.97,-0.05
4.04,-49.06,119.5,6.37,-6.17,15.61,0.3,0.97,-0.05
3.98,-48.86,119.58,7.76,-4.41,15.29,0.29,0.97,-0.06
4.15,-48.85,119.38,6.72,-5.07,15.96,0.3,0.97,-0.06
4.13,-48.79,119.38,7.49,-4.89,15.93,0.3,0.98,-0.05
3.89,-48.42,119.78,9.11,-3.63,15.02,0.3,0.97,-0.05
4.0,-48.38,119.6,6.89,-4.89,15.44,0.3,0.96,-0.06
4.05,-48.46,119.71,7.95,-5.31,15.59,0.3,0.98,-0.04
4.18,-48.65,119.71,7.52,-5.86,16.15,0.29,0.96,-0.06
4.01,-48.62,119.91,8.13,-4.08,14.57,0.29,0.97,-0.05
3.77,-48.36,120.05,6.56,-6.13,15.88,0.29,0.97,-0.05
4.11,-48.66,119.77,8.14,-5.03,14.79,0.31,0.97,-0.05
3.84,-48.64,119.93,8.11,-5.19,15.56,0.29,0.97,-0.06
4.03,-48.67,120.05,7.87,-4.76,15.38,0.3,0.97,-0.05
