yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.09,-59.39,108.04,7.75,-5.45,15.78,0.5,0.88,0.1
4.13,-59.45,108.08,7.68,-5.21,15.9,0.48,0.88,0.11
3.94,-59.73,107.69,6.15,-5.95,15.16,0.49,0.87,0.1
1.16,-67.2,107.19,5.78,-34.76,4.48,0.48,0.81,0.06
5.1,-104.83,113.64,32.32,-158.53,19.8,0.5,1.2,0.01
-16.0,-102.6,94.84,-68.34,-4.42,-63.6,0.31,0.79,0.03
13.8,-116.79,97.88,19.14,-67.18,53.18,0.6,0.75,-0.06
9.7,-109.53,103.88,28.73,13.67,37.51,0.36,0.97,0.08
6.3,-107.07,103.26,3.31,-4.18,24.53,0.38,0.94,0.0
3.3,-109.7,105.17,13.31,-24.18,12.74,0.36,0.9,0.03
2.8,-111.25,115.07,45.62,-20.51,10.86,0.38,1.01,0.01
1.87,-76.96,99.97,-50.54,125.37,7.21,0.63,0.9,-0.34
12.8,-58.53,111.91,51.16,63.21,49.31,0.17,0.91,-0.02
8.95,-54.36,113.83,14.63,10.76,34.41,0.37,0.94,0.01
5.94,-57.28,110.46,-5.89,-16.68,22.95,0.42,0.95,0.02
2.64,-56.3,111.01,10.1,-0.64,10.15,0.49,0.89,0.03
2.57,-54.07,112.7,14.03,3.76,9.93,0.4,0.91,0.02
3.84,-53.04,113.53,10.79,-0.77,14.83,0.41,0.93,0.02
4.4,-53.72,114.16,10.06,-7.5,16.98,0.4,0.93,-0.01
4.36,-54.04,113.89,6.68,-6.09,16.82,0.42,0.93,-0.02
