yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
3.98,-51.36,114.84,7.47,-4.46,15.37,0.33,0.92,0.13
4.03,-51.43,114.76,7.13,-5.31,15.43,0.34,0.92,0.15
4.06,-51.74,114.56,6.58,-6.35,15.69,0.33,0.93,0.13
2.89,-75.9,110.89,-7.87,-103.06,11.1,0.24,0.86,0.15
9.8,-106.95,112.91,14.03,-134.68,38.1,0.29,1.1,0.1
-19.0,-97.18,112.92,6.98,19.86,-73.7,-0.27,1.09,-0.31
14.6,-97.82,116.44,22.67,-13.41,56.4,0.73,1.27,0.07
13.9,-80.32,121.68,28.85,52.54,53.56,-0.23,1.02,-0.36
4.07,-49.78,132.16,49.84,112.53,15.73,0.25,0.85,-0.03
4.58,-50.85,127.55,-9.1,-9.69,17.68,0.28,0.95,-0.0
4.08,-52.05,124.99,-1.21,-9.98,15.69,0.31,0.93,0.07
4.33,-53.19,126.57,14.69,-10.3,16.72,0.28,0.96,0.04
4.09,-54.36,127.57,12.85,-10.35,15.81,0.31,0.95,0.05
3.88,-55.46,127.18,7.46,-10.19,14.99,0.32,0.95,0.02
4.93,-55.89,126.97,8.3,-7.44,18.87,0.34,0.95,0.04
4.19,-55.62,126.84,8.53,-4.8,16.17,0.33,0.96,0.04
4.13,-55.7,126.69,8.31,-6.26,15.95,0.32,0.95,0.02
4.16,-55.84,126.47,8.02,-6.54,16.08,0.32,0.96,0.02
4.15,-55.83,126.03,7.17,-5.85,16.02,0.33,0.95,0.02
4.09,-55.66,125.67,7.4,-5.3,15.8,0.32,0.95,0.03
