yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.04,-49.43,116.5,7.41,-5.12,15.61,0.3,0.93,0.15
4.1,-49.37,116.53,7.62,-4.79,15.82,0.31,0.93,0.14
4.15,-49.3,116.72,8.27,-4.76,16.02,0.3,0.92,0.15
-0.1,-52.34,122.19,27.85,-18.76,-0.75,0.14,0.94,0.08
7.27,-93.56,119.94,1.18,-168.59,27.95,0.43,0.71,0.07
-15.0,-84.48,118.41,1.37,24.11,-58.24,0.27,0.93,0.07
7.68,-96.71,109.63,-27.06,-59.56,29.6,0.27,0.72,0.14
9.18,-68.76,111.11,12.45,100.03,35.43,0.36,1.0,0.12
5.54,-72.0,108.25,-5.04,-21.14,21.3,0.3,0.94,0.1
4.0,-69.94,104.87,-7.28,-0.02,15.44,0.35,0.94,0.1
5.08,-69.19,106.24,11.81,-5.56,19.61,0.27,0.87,0.28
5.74,-65.64,108.16,13.44,6.0,22.16,0.31,0.98,0.14
4.82,-62.24,111.59,19.81,5.95,18.45,0.31,0.95,0.15
3.96,-61.57,111.86,8.31,-3.89,15.29,0.36,0.91,0.16
3.88,-61.3,111.96,7.63,-5.4,14.99,0.36,0.91,0.15
3.76,-61.15,111.74,6.16,-6.02,14.52,0.34,0.91,0.14
4.18,-61.08,111.54,6.3,-6.24,16.12,0.35,0.91,0.15
4.19,-61.63,111.17,5.67,-8.67,16.19,0.35,0.91,0.16
4.19,-60.29,108.51,-3.31,-1.43,16.17,0.35,0.98,0.28
1.82,-51.1,105.61,-4.5,31.05,7.03,0.4,0.89,0.18
