yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.0,-51.4,116.52,7.32,-5.31,15.44,0.33,0.94,0.07
4.06,-51.47,116.46,7.21,-5.47,15.67,0.33,0.94,0.07
-0.9,-47.86,122.55,31.02,8.44,-3.5,0.25,1.02,-0.05
5.31,-77.58,130.24,36.6,-126.77,20.5,0.05,1.07,-0.01
-12.0,-81.45,107.43,-81.81,-24.79,-48.0,0.43,1.19,0.0
8.67,-77.94,102.73,-13.66,3.41,33.48,0.31,1.15,0.03
10.5,-71.82,103.45,7.32,13.53,40.65,0.16,0.97,-0.2
6.02,-72.11,104.32,8.02,-10.48,23.24,0.25,1.0,-0.09
2.68,-73.84,106.09,11.97,-16.04,10.34,0.27,0.96,-0.03
-13.0,-41.93,117.63,51.97,112.66,-51.2,-0.49,1.46,0.27
5.33,-34.15,112.25,-10.24,31.21,20.56,0.54,0.6,-0.14
14.7,-30.78,112.67,8.73,7.47,56.74,-0.07,1.09,-0.43
5.13,-24.72,116.95,23.5,22.0,19.75,0.29,0.98,-0.07
6.06,-27.37,112.25,-11.58,-11.67,23.4,0.32,0.96,0.03
4.87,-31.93,114.7,17.02,-19.18,18.82,0.37,0.9,0.06
