yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-0.03,10.74,-39.12,5.87,-0.9,-0.12,-0.26,-0.95,-0.07
-0.03,10.67,-39.08,5.76,-1.08,-0.12,-0.27,-0.95,-0.07
-0.22,11.84,-39.07,5.64,3.94,-0.83,-0.26,-0.95,-0.07
-5.54,23.85,-46.51,-23.34,48.66,-21.4,-0.17,-0.98,-0.02
-13.9,21.93,-21.22,103.86,0.31,-53.87,0.6,-1.17,0.34
-0.7,-16.62,-11.47,43.08,-156.11,-2.9,-0.5,-0.68,-0.41
8.37,-14.73,-17.51,-12.54,4.59,32.3,-0.04,-1.06,-0.1
3.55,-15.16,-20.47,-3.61,-6.31,12.65,-0.29,-0.93,-0.26
1.2,-10.33,-20.77,7.63,15.1,4.64,-0.2,-0.95,-0.14
-0.05,-4.65,-20.74,9.49,19.53,-0.21,-0.17,-0.92,-0.07
0.6,32.52,-33.96,-45.0,147.41,2.32,-0.15,-1.03,-0.3
-16.31,34.71,0.38,140.57,20.39,-62.9,0.93,-1.1,0.23
-0.39,9.62,18.73,-4.07,-175.82,20.9,-0.21,-0.88,-0.39
8.48,-38.2,12.53,9.1,-17.4,30.3,0.22,-0.93,-0.14
2.94,-31.35,9.36,2.15,20.21,11.32,-0.04,-0.9,-0.09
0.93,-29.35,9.54,13.25,-0.19,3.58,-0.12,-1.03,-0.13
2.01,-29.21,8.09,8.08,-6.1,7.75,-0.32,-0.86,-0.13
0.44,-29.62,6.13,4.85,-8.18,1.57,-0.21,-0.96,-0.08
0.24,-27.85,4.2,5.11,-0.11,0.94,-0.26,-0.94,-0.1
0.46,-26.36,2.45,5.66,-0.77,1.76,-0.26,-0.95,-0.09
