yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.08,10.25,-39.21,5.44,-0.82,-0.04,1.0,-0.01,0.0
-0.6,17.62,-39.63,5.8,-0.69,0.32,-0.27,-0.95,-0.05
-4.93,22.8,-50.46,3.79,28.65,-2.34,-0.26,-0.95,-0.05
-4.47,-0.83,-37.81,-36.8,22.38,-19.0,-0.26,-0.87,-0.05
12.04,14.47,-45.09,44.07,-7.04,-43.77,-0.15,-1.08,-0.04
3.62,17.76,-45.88,17.01,-84.09,-17.2,-0.05,-0.9,-0.05
2.05,19.16,-47.6,-20.76,56.26,42.99,-0.23,-0.8,-0.18
-4.18,24.72,-54.65,2.33,13.96,13.93,-0.07,-1.03,-0.16
4.96,42.76,-57.66,-2.06,6.69,7.92,-0.16,-0.95,-0.08
-3.63,22.21,-40.52,-23.42,23.73,-16.1,-0.19,-0.97,-0.14
6.68,27.13,-57.54,-8.59,76.96,19.15,-0.18,-0.93,-0.08
0.55,21.23,-54.13,70.74,-77.18,-14.0,0.05,-0.98,-0.23
4.34,25.33,-46.52,-67.57,26.41,31.79,-0.17,-1.08,-0.38
1.48,23.95,-44.67,6.79,2.47,23.87,0.11,-1.53,0.54
0.62,23.69,-44.94,17.55,-20.37,2.12,0.08,-0.97,-0.18
-0.76,23.42,-46.15,34.39,18.08,16.75,-0.1,-0.97,-0.1
-0.1,23.15,-45.87,11.19,-4.68,5.7,-0.19,-0.96,-0.08
-0.28,22.69,-45.83,3.73,0.35,2.37,-0.33,-0.91,-0.04
-0.1,21.97,-45.85,0.0,0.41,-2.92,-0.26,-0.95,-0.03
0.03,21.4,-45.52,5.8,0.35,-0.37,-0.25,-0.96,-0.06
