yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.08,-54.61,113.8,7.33,-5.43,15.74,0.37,0.92,0.1
4.15,-54.7,113.72,7.18,-5.57,16.04,0.38,0.92,0.1
2.41,-58.71,110.62,-4.81,-21.22,9.31,0.38,0.88,0.08
-0.0,-66.71,121.89,51.84,-38.47,-0.16,0.33,0.94,0.08
-21.0,-67.61,115.92,-13.12,-18.41,-84.0,-0.38,0.72,-0.35
3.78,-33.4,116.54,11.53,131.08,14.56,0.48,0.82,-0.07
13.1,-13.37,126.0,44.72,73.65,50.74,-0.17,0.99,-0.2
8.59,-11.4,125.31,5.93,8.7,33.16,0.31,0.96,0.02
3.68,-19.73,123.83,3.5,-31.66,14.19,0.39,0.91,0.07
2.21,-18.7,127.21,21.47,3.52,8.5,0.26,0.92,-0.01
7.08,-26.88,131.0,22.44,-34.69,27.33,0.14,1.05,0.02
-1.89,1.23,113.3,-58.56,113.77,-7.2,0.61,0.88,-0.18
4.88,14.4,111.4,0.39,50.84,18.83,-0.33,1.19,0.5
14.35,12.0,110.58,0.98,-6.55,55.42,0.09,1.04,-0.03
5.0,4.89,105.85,6.37,-2.81,26.39,0.3,0.98,-0.05
3.22,2.74,107.42,-12.97,-16.45,19.3,0.32,0.93,0.03
4.57,0.52,108.13,12.09,-4.68,12.44,0.34,0.95,0.03
4.03,-1.43,108.64,8.99,-5.18,17.64,0.36,0.95,0.04
3.87,-3.55,109.46,8.44,-4.29,15.56,0.37,0.94,0.02
4.05,-5.41,110.07,9.62,-5.43,14.92,0.35,0.94,0.03
