yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.22,-55.21,111.66,7.52,-4.98,15.37,0.43,0.89,0.11
3.9,-55.86,111.27,7.58,-4.66,16.31,0.42,0.91,0.1
-0.1,-64.99,110.55,6.0,-7.53,15.05,0.4,0.92,0.12
3.27,-85.94,118.45,4.47,-41.91,-0.37,0.48,0.98,-0.1
-10.0,-61.65,106.8,39.08,-89.87,12.53,0.33,0.93,0.07
14.5,-71.6,101.12,-39.07,87.0,-39.9,0.21,1.01,0.05
11.1,-68.2,102.53,-18.21,-48.04,56.0,0.41,0.95,-0.02
6.03,-70.07,99.99,11.15,5.87,42.96,0.36,0.91,-0.03
4.11,-71.94,96.3,-4.76,-15.04,23.29,0.58,0.82,0.03
8.8,-109.01,106.59,-7.59,-13.17,15.87,0.99,1.02,0.01
-12.4,-84.59,83.3,49.51,-153.55,34.0,0.39,0.92,0.06
8.1,-102.87,114.57,-86.92,84.02,-48.0,-0.69,1.07,0.06
8.91,-91.36,119.54,129.96,-92.38,31.4,0.21,0.91,-0.14
6.47,-92.94,116.19,26.34,31.73,34.28,0.37,0.93,0.03
4.42,-89.73,112.13,-5.24,-17.56,24.99,0.41,0.93,0.06
3.76,-88.94,111.04,-8.22,1.79,17.06,0.4,0.93,0.08
4.45,-86.52,110.76,2.92,-7.56,14.44,0.4,0.91,0.1
4.78,-85.14,110.96,6.18,-0.78,17.17,0.4,0.91,0.1
4.35,-83.53,111.29,8.03,-4.53,18.38,0.42,0.89,0.11
4.43,-84.08,110.55,8.9,-3.17,16.8,0.43,0.89,0.07
