yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
3.98,-48.01,121.47,9.82,-4.79,14.9,0.29,0.95,0.04
4.67,-47.92,120.54,7.18,-5.98,15.38,0.28,0.96,0.01
4.91,-48.92,116.29,4.21,-4.45,17.95,0.31,0.96,0.03
2.02,-47.58,116.43,-9.74,-9.3,18.95,0.27,0.98,-0.02
-5.4,-42.82,117.66,7.56,0.23,7.78,0.29,0.96,0.08
-5.5,-41.71,134.29,11.18,13.37,-21.1,0.2,0.96,0.06
10.5,-12.62,150.66,72.35,-1.79,-21.37,0.06,0.96,0.08
7.02,-21.15,140.47,77.67,112.67,40.63,0.34,0.96,-0.47
4.19,-12.86,137.23,-27.1,-39.09,27.1,-0.3,0.91,-0.32
4.19,-14.7,136.02,1.77,38.57,4.22,0.39,0.95,-0.05
4.01,-16.51,135.3,7.78,-4.05,16.16,0.33,0.99,-0.09
3.69,-17.23,135.07,5.67,-6.71,16.16,0.3,0.97,-0.11
3.75,-18.39,134.01,7.5,-6.72,15.43,0.32,0.97,-0.09
3.95,-19.76,133.55,5.95,-4.51,14.43,0.33,0.96,-0.09
4.06,-22.0,132.27,8.18,-5.66,15.27,3.0,14.24,0.0
